,S_0,S_1,E_0,E_1,Ia_0,Ia_1,Is_0,Is_1,H_0,H_1,U_0,U_1,R_0,R_1,D_0,D_1,Nw_0,Nw_1
52,0.9430211440118924,0.9755674861959938,0.008135036556704252,0.0033462194298612916,0.005191391621732004,0.0008284256089755342,0.001332697690128322,0.0020054263600129975,3.857686508837798e-05,0.0004084392405390759,2.4520394301258967e-05,0.0004568604967664449,0.042222322632190466,0.0169102498787494,3.431022796305678e-05,0.0004768927891019446,0.008956072380252722,0.013712731878817963
53,0.940689612908022,0.9746014810418431,0.008399824174729726,0.0034613416112830625,0.005366186629449111,0.0008575800217643385,0.0013777368029825742,0.002076159933948878,3.994214925365996e-05,0.0004233601641177454,2.544310054584585e-05,0.0004742469147404,0.04406529793942848,0.01760581391762729,3.5956295588825124e-05,0.0005000163946755818,0.009339893455290349,0.014293622004576656
54,0.9382859682536367,0.9736034134171966,0.008669865577327285,0.00357937982057651,0.005544918573991961,0.0008875381240027825,0.0014238038512698272,0.0021488618995470607,4.134288882348702e-05,0.0004387470881690368,2.6392176282074747e-05,0.0004921947577443045,0.04597004747293116,0.018325865637388597,3.7661205737611244e-05,0.000523999255375563,0.009736131256165804,0.014894410143651012
55,0.9358090748213799,0.9725725759952837,0.008945007469504319,0.0037003164273766657,0.005727523510335396,0.0009183005731329482,0.0014708836407978916,0.0022235354103210107,4.2779075212773684e-05,0.000454605964522937,2.736796721134999e-05,0.0005107167102618701,0.047937937013251296,0.019071080478395556,3.942650230722704e-05,0.0005488684407057906,0.010145025078194068,0.015515591217734192
56,0.933257848395853,0.9715082699879434,0.009225075517769453,0.0038241269539049366,0.0059139252226640205,0.0009498665821749026,0.0015189578630421885,0.002300180194697636,4.425062396369925e-05,0.00047094226659067496,2.8370784485101724e-05,0.0005298251162993912,0.049970317853311415,0.019842137369245883,4.125373891115478e-05,0.0005746515291437193,0.010566808650229794,0.01615765899395531
57,0.9306312920335666,0.9704098179793681,0.00950986631893708,0.00395077669147997,0.0061040330421478954,0.0009822333483171235,0.0015680044343783714,0.0023787911267760774,4.5757335669743265e-05,0.00048776068518329476,2.9400886220419765e-05,0.0005495317170505284,0.05206850148666101,0.020639711972641247,4.314446241892385e-05,0.0006013764791841526,0.011001704892221438,0.016821099633275514
58,0.9279284736344947,0.9692765560147925,0.00979915293873074,0.004080222953724291,0.006297742648478509,0.001015396363853654,0.0016179977936727097,0.0024593590198598355,4.729892275321645e-05,0.0005050653149907639,3.045848880544657e-05,0.0005698478111848402,0.05423377535031442,0.02146448081358806,4.510022275036032e-05,0.0006290717080067022,0.011449929051873897,0.01750639555322534
59,0.9251485597513706,0.9681078464419649,0.010092680296996177,0.004212412271470234,0.006494932727143185,0.0010493488860498991,0.0016689080038394806,0.0025418692858060364,4.887497682595119e-05,0.0005228593335395372,3.1543749511210515e-05,0.0005907839733292858,0.056467377939052474,0.022317113865209248,4.712255526111482e-05,0.000657765942631448,0.011911683282849575,0.018214018576159733
60,0.9222908004292794,0.9669030720846059,0.010390167004613933,0.004347281632360276,0.006695466593263808,0.0010840821700057461,0.001720701182217859,0.002626302528116173,5.0484983020952385e-05,0.0005411451494387727,3.265677427257843e-05,0.0006123501834711717,0.05877051004452808,0.023198277963460457,4.92129888035027e-05,0.0006874882885420211,0.01238715911911417,0.018944433060722143
61,0.9193545514165401,0.9656616453077229,0.010691306695366177,0.0044847581171436595,0.006899187272389848,0.0011195846808837806,0.0017733383863621835,0.0027126327711840532,5.212831465089577e-05,0.0005599242225398927,3.379760422911646e-05,0.0006345556235758799,0.061144317280334336,0.024108631182503924,5.137303012750421e-05,0.0007182680944463973,0.01287653310274293,0.01969808996133265
62,0.9163392727879089,0.9643830073876611,0.010995767451764674,0.004624758750717215,0.007105918113997452,0.0011558421945340534,0.0018267757422067918,0.002800827674803891,5.380423168054115e-05,0.0005791970711059501,3.496621679876827e-05,0.0006574086920934592,0.06358989129033751,0.02504882326419871,5.360416530546312e-05,0.0007501349648861981,0.01337996714624066,0.020475427359941668
63,0.9132445380209139,0.9630666324694509,0.011303189251812396,0.0047671895109021745,0.007315464238532264,0.001192837760371249,0.0018809647061358416,0.002890848412063328,5.5511866170984185e-05,0.0005989631860408071,3.616252107748319e-05,0.000680916914087931,0.06610826154103894,0.026019493049440755,5.5907854318366665e-05,0.0007831186976433944,0.013897607321118305,0.02127686844108346
64,0.9100700505756478,0.9617120344321389,0.011613182955932009,0.004911944488030912,0.00752761096024019,0.0012305513018759401,0.0019358516649603807,0.0029826487429394045,5.725021033797506e-05,0.0006192208874555943,3.738634843386805e-05,0.0007050867868387804,0.06870038176422875,0.027021264179416332,5.828552021919819e-05,0.000817249181304714,0.014429580966950736,0.02210281737871971
65,0.9068156324248927,0.9603187624132421,0.011925329746808027,0.0050589057411836455,0.007742126324694612,0.0012689601958264288,0.001991378508681184,0.003076176234895376,5.9018119524946143e-05,0.0006399673747308397,3.86374594233794e-05,0.0007299238743685187,0.07136713885895034,0.02805474769920313,6.073855702500729e-05,0.0008525564665505035,0.014975998925510062,0.022953662489799603
66,0.9034812616670299,0.9588864173336072,0.012239172959544535,0.005207938870495193,0.007958764290942933,0.0013080393632430827,0.002047483117870711,0.003171372121965111,6.081426099067912e-05,0.0006611982699897726,3.9915524214150664e-05,0.0007554324195095093,0.07410931987258351,0.029120531095400994,6.32683068238363e-05,0.000889070525789664,0.015536950072805998,0.023829767975634165
67,0.9000670536221217,0.9574146443784608,0.01255422939887952,0.005358897469988228,0.00817725800449831,0.001347760561211316,0.0021040980905030564,0.00326817004539827,6.26371635046019e-05,0.0006829078976893394,4.122013017595131e-05,0.0007816155130366825,0.07692762752453368,0.030219182811321844,6.587606578337506e-05,0.0009268213228941266,0.016112502728035164,0.024731476015106148
68,0.8965732725356041,0.9559031389899558,0.01286999226316863,0.005511623297227664,0.008397317295239355,0.0013880919946152172,0.0021611501985968045,0.003366495163954465,6.448521872359322e-05,0.0007050891630832241,4.2550774087732496e-05,0.0008084749437348042,0.0798226686421348,0.03135124775493957,6.856307244523423e-05,0.0009658386924897522,0.01670270193703192,0.02565910255779096
69,0.8930003376362566,0.9543516500153327,0.013185932085296486,0.00566594684466436,0.008618628632077031,0.0014289978705366003,0.0022185603672187676,0.003466263302290175,6.6356677479362e-05,0.0007277335616246727,4.390685850587078e-05,0.0008360111290281235,0.08279494724185907,0.03251724502104536,7.13305013070403e-05,0.001006152255478481,0.017307568172485216,0.02661293478468479
70,0.8893488275421486,0.9527599821646149,0.01350149793639924,0.005821687426622577,0.00884085448159657,0.0014704382652890834,0.0022762435372648444,0.0035673806457743856,6.824965011030474e-05,0.0007508311313255879,4.528768878314804e-05,0.000864223052303939,0.08584485970579729,0.03371766594970143,7.417945790031246e-05,0.0010477913643686786,0.017927096292150432,0.02759322937097212
71,0.8856194964990777,0.9511280045495839,0.013816105371673725,0.005978647831637802,0.009063644659857773,0.0015123705512117961,0.0023341109586714655,0.0036697464004074665,7.016205223548689e-05,0.0007743700826498177,4.669246681618964e-05,0.0008931080441404521,0.08897267702107084,0.0349529675624546,7.711097059707321e-05,0.0010907849779146627,0.018561254761780194,0.028600210307345025
72,0.8818132712573747,0.9494556494520975,0.014129140944042223,0.006136615971342658,0.009286632894082856,0.001554748964082005,0.00239206950203982,0.0037732519620190695,7.209162178739896e-05,0.0007983368780518825,4.812029160749119e-05,0.000922661810807429,0.09217854749888116,0.03622357329866386,8.012599018459057e-05,0.0011351616629361675,0.019209985396896292,0.02963406861518242
73,0.8779312622200991,0.9477429205072196,0.01443996535506608,0.006295364332602871,0.009509438358109462,0.001597524827052192,0.0024500220062821294,0.0038777812062817684,7.403591585771294e-05,0.0008227160080128247,4.957015161960117e-05,0.0009528782065021573,0.09546248061947843,0.037529865525546664,8.322537348780068e-05,0.0011809493867823689,0.01987320070725949,0.030694957134022063
74,0.8739747569811503,0.9459898893801799,0.014747918468286804,0.006454652571436809,0.009731661389051656,0.0016406457917192234,0.0025078664192931606,0.0039832091066035885,7.599233254576866e-05,0.00084749018231764,5.1040927373869286e-05,0.0009837493230882815,0.09882435359636736,0.03887218809407936,8.640988593133497e-05,0.001228175550575656,0.02055078416588362,0.031782991019325704
75,0.8699452224407653,0.9441967008326655,0.015052336981316475,0.00661423313466542,0.009952875278081011,0.0016840542873809569,0.0025654942151453752,0.004089398718427628,7.795816036943232e-05,0.0008726404459636299,5.253138543737386e-05,0.001015265342834755,0.10226390135772294,0.04025084050538157,8.968018116246949e-05,0.0012768667326810686,0.021242586534223916,0.0328982404459171
76,0.8658443090518438,0.9423635740997154,0.015352540721454045,0.0067738462826883485,0.01017263702282229,0.001727689055187849,0.002622792571582299,0.004196204150952942,7.993053051653454e-05,0.0008981459672439507,5.404017974058654e-05,0.001047414505921604,0.10578071311568668,0.04166607721171252,9.303680635407002e-05,0.0013270487265779252,0.02194842761866099,0.034040733065894606
77,0.8616738556940527,0.9404908083450733,0.015647836895473288,0.00693322098660531,0.010390489196594547,0.0017714850560837507,0.002679644824088491,0.004303470389371982,8.190642108349773e-05,0.000923983972559515,5.556584769569816e-05,0.001080182957293889,0.10937422093224484,0.04311810194832474,9.648018876727358e-05,0.0013787463446881274,0.022668094576075867,0.035210449671854674
78,0.8574358929173289,0.9385787858088036,0.015937512127798304,0.0070920709217825815,0.010605969245374642,0.0018153750676424753,0.002735932394861849,0.0044110363323403585,8.388262409136289e-05,0.0009501294830167938,5.710681072748547e-05,0.001113554646930441,0.11304369324525244,0.044607064371648554,0.00010001063456540288,0.0014319833678357273,0.023401342790103374,0.036407324783198296
79,0.8531326445083763,0.9366279742250102,0.016220833737275994,0.0072500945642469195,0.010818611328624885,0.001859289820676377,0.002791535210937125,0.004518735061497008,8.585574527875227e-05,0.000976555268655735,5.8661373153084e-05,0.0011475112589341824,0.11678822977329592,0.04613305734694878,0.00010362832305828907,0.001486782454031269,0.024147895343100127,0.037631244929769554
80,0.8487665139357728,0.9346389255108215,0.01649707354243192,0.007406983733660996,0.011027935196805214,0.0019031561658899739,0.0028463296142474804,0.004626390431089268,8.782228556815701e-05,0.001003232195800122,6.022772447686781e-05,0.0011820322155426822,0.12060676440812872,0.04769611481619354,0.0001073332925691842,0.0015431649310024445,0.024907441112519288,0.03888204371466112
81,0.8443400863296407,0.9326122763480529,0.016765503762692865,0.007562422155196573,0.011233449115678874,0.0019468974616508423,0.0029001889473431017,0.00473381781577002,8.977862665393604e-05,0.001030129167289824,6.180393934242187e-05,0.0012170946654980752,0.12449806383688145,0.04929621157946976,0.0001111254417671098,0.0016011508070725058,0.025679635164456135,0.04015950239891458
82,0.8398561146071574,0.9305487483414303,0.017025416840345167,0.007716092948520996,0.011434645506872454,0.001990432337091655,0.0029529829155996016,0.004840821956936859,9.172109818829812e-05,0.001057213439907925,6.338798171651537e-05,0.0012526734487465013,0.1284607265369776,0.05093325904575335,0.00011500451314344755,0.001660758481612804,0.026464097649125898,0.04146334468083954
83,0.8353175272213639,0.9284491500149715,0.017276109868103157,0.00786767232749277,0.011631010993817581,0.0020336764680360868,0.0030045795606928097,0.004947200298550691,9.36459210549742e-05,0.0010844503131033983,6.497770445876304e-05,0.0012887410484773336,0.1324931786306252,0.05260710470196106,0.00011897009988423056,0.0017220048274075733,0.027260415253812155,0.04279323963426303
