date,state,totalcasos,casos_preditos
2020-03-28,Rio de Janeiro,,405.85607624586225
2020-03-29,Rio de Janeiro,,438.22352055083763
2020-03-30,Rio de Janeiro,,465.85269107691903
2020-03-31,Rio de Janeiro,,488.8419812160617
2020-04-01,Rio de Janeiro,,507.54244801605284
2020-04-02,Rio de Janeiro,,522.4287141433182
2020-04-03,Rio de Janeiro,,534.0088474000937
2020-04-04,Rio de Janeiro,,542.7711357988197
2020-04-05,Rio de Janeiro,,549.157927352233
2020-03-05,Espírito Santo,1.0,1.0
2020-03-06,Espírito Santo,1.0,1.3341760923904809
2020-03-07,Espírito Santo,1.0,1.6709632950869064
2020-03-08,Espírito Santo,1.0,2.035527784915608
2020-03-09,Espírito Santo,1.0,2.4474375421706136
2020-03-10,Espírito Santo,1.0,2.9238148457880833
2020-03-11,Espírito Santo,1.0,3.481316486795972
2020-03-12,Espírito Santo,2.0,4.1374394372307615
2020-03-13,Espírito Santo,2.0,4.911442782101976
2020-03-14,Espírito Santo,4.0,5.8250529506927355
2020-03-15,Espírito Santo,4.0,6.9030434102887535
2020-03-16,Espírito Santo,8.0,8.173734398419274
2020-03-17,Espírito Santo,8.0,9.669423153694838
2020-03-18,Espírito Santo,11.0,11.42673116098291
2020-03-19,Espírito Santo,13.0,13.486831189153978
2020-03-20,Espírito Santo,16.0,15.895494161861368
2020-03-21,Espírito Santo,26.0,18.70287184851737
2020-03-22,Espírito Santo,26.0,21.96290456003559
2020-03-23,Espírito Santo,33.0,25.732223189433554
2020-03-24,Espírito Santo,40.0,30.06838982992186
2020-03-25,Espírito Santo,40.0,35.02732361932387
2020-03-26,Espírito Santo,48.0,40.65976915486211
2020-03-27,Espírito Santo,54.0,47.00671716851137
2020-03-28,Espírito Santo,,54.09380503794676
2020-03-29,Espírito Santo,,61.924864409180344
2020-03-30,Espírito Santo,,70.47502445633981
2020-03-31,Espírito Santo,,79.68403730168589
2020-04-01,Espírito Santo,,89.45075605974421
2020-04-02,Espírito Santo,,99.62987778022574
2020-04-03,Espírito Santo,,110.03210048025504
2020-04-04,Espírito Santo,,120.4286126395759
2020-04-05,Espírito Santo,,130.5603436601134
2020-03-06,Bahia,1.0,1.0
2020-03-07,Bahia,2.0,1.7384223453096819
2020-03-08,Bahia,2.0,2.391836901416607
2020-03-09,Bahia,2.0,3.125795083409494
2020-03-10,Bahia,2.0,4.027352798757686
2020-03-11,Bahia,3.0,5.162952418502573
2020-03-12,Bahia,3.0,6.599590183615724
2020-03-13,Bahia,7.0,8.412880529668659
2020-03-14,Bahia,7.0,10.689905818173926
2020-03-15,Bahia,9.0,13.52906555280175
2020-03-16,Bahia,10.0,17.03694326904058
2020-03-17,Bahia,16.0,21.32125870457037
2020-03-18,Bahia,27.0,26.4786039324738
2020-03-19,Bahia,31.0,32.57586626245152
2020-03-20,Bahia,34.0,39.625280331413
2020-03-21,Bahia,41.0,47.55523040787359
2020-03-22,Bahia,55.0,56.18221430522451
2020-03-23,Bahia,63.0,65.19293673920697
2020-03-24,Bahia,79.0,74.14739255200239
2020-03-25,Bahia,91.0,82.51151459208879
2020-03-26,Bahia,108.0,89.72013085938711
2020-03-27,Bahia,123.0,95.25943703579073
2020-03-28,Bahia,,98.74834847206459
2020-03-29,Bahia,,99.99598157386076
2020-03-30,Bahia,,99.0202234742747
2020-03-31,Bahia,,96.0260018840999
2020-04-01,Bahia,,91.35436470569093
2020-04-02,Bahia,,85.41947241003922
2020-04-03,Bahia,,78.6492974820045
2020-04-04,Bahia,,71.44007990140906
2020-04-05,Bahia,,64.12805362684871
2020-03-07,Distrito Federal,1.0,1.0
2020-03-08,Distrito Federal,1.0,1.9445121493349125
2020-03-09,Distrito Federal,1.0,2.9335426182569972
2020-03-10,Distrito Federal,2.0,4.201104470388993
2020-03-11,Distrito Federal,2.0,5.932840473386042
2020-03-12,Distrito Federal,3.0,8.332541046901078
2020-03-13,Distrito Federal,3.0,11.65446950792258
2020-03-14,Distrito Federal,8.0,16.22172492010285
2020-03-15,Distrito Federal,14.0,22.433454565200982
2020-03-16,Distrito Federal,19.0,30.754136358015053
2020-03-17,Distrito Federal,26.0,41.67108201694132
2020-03-18,Distrito Federal,36.0,55.60275287324008
2020-03-19,Distrito Federal,84.0,72.74684525537637
2020-03-20,Distrito Federal,108.0,92.88298259140397
2020-03-21,Distrito Federal,112.0,115.19289741796443
2020-03-22,Distrito Federal,134.0,138.20823089323815
2020-03-23,Distrito Federal,146.0,159.98846393409667
2020-03-24,Distrito Federal,177.0,178.52826587739878
2020-03-25,Distrito Federal,195.0,192.2428075104521
2020-03-26,Distrito Federal,203.0,200.31082521851843
2020-03-27,Distrito Federal,242.0,202.74187457766047
2020-03-28,Distrito Federal,,200.19790007342402
2020-03-29,Distrito Federal,,193.70375074012748
2020-03-30,Distrito Federal,,184.37730541376143
2020-03-31,Distrito Federal,,173.24599177831684
2020-04-01,Distrito Federal,,161.15604423814338
2020-04-02,Distrito Federal,,148.75031907252253
2020-04-03,Distrito Federal,,136.48526460977604
2020-04-04,Distrito Federal,,124.66434640675614
2020-04-05,Distrito Federal,,113.474186692719
2020-03-08,Alagoas,1.0,1.0
2020-03-09,Alagoas,1.0,1.2892525491879805
2020-03-10,Alagoas,1.0,1.5695965947413124
2020-03-11,Alagoas,1.0,1.8500568090570806
2020-03-12,Alagoas,1.0,2.1379512865112877
2020-03-13,Alagoas,1.0,2.439322352067641
2020-03-14,Alagoas,1.0,2.759249259980249
2020-03-15,Alagoas,1.0,3.1020687771680806
2020-03-16,Alagoas,1.0,3.4715233804403973
2020-03-17,Alagoas,1.0,3.870852008056937
2020-03-18,Alagoas,1.0,4.302834890022246
2020-03-19,Alagoas,4.0,4.769801343230142
2020-03-20,Alagoas,6.0,5.273608340117747
2020-03-21,Alagoas,7.0,5.815596226101729
2020-03-22,Alagoas,7.0,6.39652824891502
2020-03-23,Alagoas,8.0,7.016520477009858
2020-03-24,Alagoas,10.0,7.674969249377443
2020-03-25,Alagoas,11.0,8.370483666931039
2020-03-26,Alagoas,11.0,9.100831139834023
2020-03-27,Alagoas,11.0,9.862903781042803
2020-03-28,Alagoas,,10.652713234291964
2020-03-29,Alagoas,,11.465419718821305
2020-03-30,Alagoas,,12.295399203489229
2020-03-31,Alagoas,,13.136350383285196
2020-04-01,Alagoas,,13.981439056412924
2020-04-02,Alagoas,,14.823474609921881
2020-04-03,Alagoas,,15.655110085191748
2020-04-04,Alagoas,,16.469054822565585
2020-04-05,Alagoas,,17.25828715954141
2020-03-08,Minas Gerais,1.0,1.0
2020-03-09,Minas Gerais,1.0,1.600618602234933
2020-03-10,Minas Gerais,1.0,2.3024434125299638
2020-03-11,Minas Gerais,1.0,3.2096234758264903
2020-03-12,Minas Gerais,2.0,4.4276374651783055
2020-03-13,Minas Gerais,2.0,6.082900251675606
2020-03-14,Minas Gerais,4.0,8.33797343720275
2020-03-15,Minas Gerais,4.0,11.406034289978713
2020-03-16,Minas Gerais,7.0,15.565856584457363
2020-03-17,Minas Gerais,14.0,21.176706441173476
2020-03-18,Minas Gerais,20.0,28.690370694835792
2020-03-19,Minas Gerais,29.0,38.65442743797291
2020-03-20,Minas Gerais,38.0,51.69662919342395
2020-03-21,Minas Gerais,55.0,68.47561285795562
2020-03-22,Minas Gerais,83.0,89.58074290993866
2020-03-23,Minas Gerais,128.0,115.36931040340487
2020-03-24,Minas Gerais,130.0,145.7501415617107
2020-03-25,Minas Gerais,133.0,179.96242153888798
2020-03-26,Minas Gerais,153.0,216.44452810018305
2020-03-27,Minas Gerais,189.0,252.90348006009276
2020-03-28,Minas Gerais,,286.6399253314325
2020-03-29,Minas Gerais,,315.05998738506787
2020-03-30,Minas Gerais,,336.19072861988656
2020-03-31,Minas Gerais,,349.0047307657402
2020-04-01,Minas Gerais,,353.46415683741225
2020-04-02,Minas Gerais,,350.33090200330594
2020-04-03,Minas Gerais,,340.8653451365161
2020-04-04,Minas Gerais,,326.53011476159395
2020-04-05,Minas Gerais,,308.7652987292865
2020-03-10,Rio Grande do Sul,1.0,1.0
2020-03-11,Rio Grande do Sul,2.0,2.077706805067791
2020-03-12,Rio Grande do Sul,4.0,3.250912026263675
2020-03-13,Rio Grande do Sul,6.0,4.845557153929772
2020-03-14,Rio Grande do Sul,7.0,7.1357746395899495
2020-03-15,Rio Grande do Sul,7.0,10.446514622066875
2020-03-16,Rio Grande do Sul,11.0,15.19935709302371
2020-03-17,Rio Grande do Sul,19.0,21.930748411107217
2020-03-18,Rio Grande do Sul,28.0,31.274835023180195
2020-03-19,Rio Grande do Sul,37.0,43.88213656598097
2020-03-20,Rio Grande do Sul,60.0,60.23715924888236
2020-03-21,Rio Grande do Sul,72.0,80.36182735661701
2020-03-22,Rio Grande do Sul,85.0,103.47364528549991
2020-03-23,Rio Grande do Sul,96.0,127.79256526235312
2020-03-24,Rio Grande do Sul,113.0,150.74138138359746
2020-03-25,Rio Grande do Sul,162.0,169.60500791414785
2020-03-26,Rio Grande do Sul,190.0,182.36023335036896
2020-03-27,Rio Grande do Sul,197.0,188.20895316117472
2020-03-28,Rio Grande do Sul,,187.57039035991062
2020-03-29,Rio Grande do Sul,,181.66956388083182
2020-03-30,Rio Grande do Sul,,172.03165181213427
2020-03-31,Rio Grande do Sul,,160.1039763062968
2020-04-01,Rio Grande do Sul,,147.0642288672744
2020-04-02,Rio Grande do Sul,,133.77321229986853
2020-04-03,Rio Grande do Sul,,120.80690282293884
2020-04-04,Rio Grande do Sul,,108.51773072537095
2020-04-05,Rio Grande do Sul,,97.09708253036976
2020-03-12,Pernambuco,2.0,1.0
2020-03-13,Pernambuco,2.0,2.4811652974473803
2020-03-14,Pernambuco,7.0,3.886682880843275
2020-03-15,Pernambuco,8.0,5.786196120358069
2020-03-16,Pernambuco,18.0,8.466061627787184
2020-03-17,Pernambuco,19.0,12.167085325042382
2020-03-18,Pernambuco,22.0,17.070306084151454
2020-03-19,Pernambuco,28.0,23.19254171393892
2020-03-20,Pernambuco,31.0,30.24678340740779
2020-03-21,Pernambuco,33.0,37.55707545067135
2020-03-22,Pernambuco,37.0,44.146489281828934
2020-03-23,Pernambuco,42.0,49.0326414240463
2020-03-24,Pernambuco,42.0,51.58365323704289
2020-03-25,Pernambuco,46.0,51.70483390884915
2020-03-26,Pernambuco,48.0,49.76473057041152
2020-03-27,Pernambuco,57.0,46.36749375106319
2020-03-28,Pernambuco,,42.13303571002138
2020-03-29,Pernambuco,,37.569046784069485
2020-03-30,Pernambuco,,33.03266228452508
2020-03-31,Pernambuco,,28.74465748948241
2020-04-01,Pernambuco,,24.82264474289738
2020-04-02,Pernambuco,,21.31445336678699
2020-04-03,Pernambuco,,18.2245830135182
2020-04-04,Pernambuco,,15.532798650877767
2020-04-05,Pernambuco,,13.206264212508598
2020-03-12,Paraná,6.0,1.0
2020-03-13,Paraná,6.0,2.3040241409212086
2020-03-14,Paraná,6.0,3.5934220407555686
2020-03-15,Paraná,6.0,5.297024520412936
2020-03-16,Paraná,8.0,7.6981687384320665
2020-03-17,Paraná,12.0,11.0904734091193
2020-03-18,Paraná,14.0,15.814314416171458
2020-03-19,Paraná,23.0,22.23838998988214
2020-03-20,Paraná,36.0,30.68767924895239
2020-03-21,Paraná,43.0,41.30854670598872
2020-03-22,Paraná,54.0,53.88732520726457
2020-03-23,Paraná,60.0,67.69734839891566
2020-03-24,Paraná,69.0,81.50236707484486
2020-03-25,Paraná,97.0,93.8082570334667
2020-03-26,Paraná,106.0,103.29446880443929
2020-03-27,Paraná,125.0,109.19684618886875
2020-03-28,Paraná,,111.43622916383725
2020-03-29,Paraná,,110.47793194651206
2020-03-30,Paraná,,107.06565624264188
2020-03-31,Paraná,,101.9818430649207
2020-04-01,Paraná,,95.90383496629453
2020-04-02,Paraná,,89.35091729442553
2020-04-03,Paraná,,82.68797064969024
2020-04-04,Paraná,,76.15366254506817
2020-04-05,Paraná,,69.89339189365359
2020-03-12,Santa Catarina,2.0,1.0
2020-03-13,Santa Catarina,3.0,1.6220042857129413
2020-03-14,Santa Catarina,5.0,2.631844463225969
2020-03-15,Santa Catarina,6.0,4.257420989476558
2020-03-16,Santa Catarina,7.0,6.846813503992604
2020-03-17,Santa Catarina,7.0,10.90676869935607
2020-03-18,Santa Catarina,15.0,17.11892615540347
2020-03-19,Santa Catarina,22.0,26.279208469989456
2020-03-20,Santa Catarina,41.0,39.0787059209159
2020-03-21,Santa Catarina,58.0,55.686287398217445
2020-03-22,Santa Catarina,69.0,75.29207162517432
2020-03-23,Santa Catarina,87.0,96.02725478628751
2020-03-24,Santa Catarina,110.0,115.55471838435199
2020-03-25,Santa Catarina,122.0,131.985700189238
2020-03-26,Santa Catarina,149.0,144.418157352201
2020-03-27,Santa Catarina,163.0,152.85265383923883
2020-03-28,Santa Catarina,,157.80179652474425
2020-03-29,Santa Catarina,,159.94217064192887
2020-03-30,Santa Catarina,,159.92206440804105
2020-03-31,Santa Catarina,,158.28967394712083
2020-04-01,Santa Catarina,,155.48257895378867
2020-04-02,Santa Catarina,,151.84036842423515
2020-04-03,Santa Catarina,,147.62275462847535
2020-04-04,Santa Catarina,,143.02663848020248
2020-04-05,Santa Catarina,,138.2003318949578
2020-03-12,Goiás,3.0,1.0
2020-03-13,Goiás,3.0,1.551231732453036
2020-03-14,Goiás,4.0,2.1310014568209756
2020-03-15,Goiás,4.0,2.8172065179062207
2020-03-16,Goiás,9.0,3.673125357633372
2020-03-17,Goiás,10.0,4.762043143718405
2020-03-18,Goiás,12.0,6.15566307344225
2020-03-19,Goiás,15.0,7.939642397016856
2020-03-20,Goiás,18.0,10.217649093851646
2020-03-21,Goiás,20.0,13.114259378857504
2020-03-22,Goiás,21.0,16.776282517773726
2020-03-23,Goiás,23.0,21.37146174898782
2020-03-24,Goiás,29.0,27.082875137651037
2020-03-25,Goiás,35.0,34.09683439773217
2020-03-26,Goiás,39.0,42.5819051581465
2020-03-27,Goiás,49.0,52.65735768005577
2020-03-28,Goiás,,64.3515241725684
2020-03-29,Goiás,,77.55464223591318
2020-03-30,Goiás,,91.97639225982176
2020-03-31,Goiás,,107.12346560240456
2020-04-01,Goiás,,122.31346753886169
2020-04-02,Goiás,,136.73469607424332
2020-04-03,Goiás,,149.5467019974683
2020-04-04,Goiás,,159.99967003264058
2020-04-05,Goiás,,167.54084813796473
2020-03-12,Rio Grande do Norte,1.0,1.0
2020-03-13,Rio Grande do Norte,1.0,1.4856498244835092
2020-03-14,Rio Grande do Norte,1.0,1.9780712169932073
2020-03-15,Rio Grande do Norte,1.0,2.523354800209573
2020-03-16,Rio Grande do Norte,1.0,3.156908685636804
2020-03-17,Rio Grande do Norte,1.0,3.9091911729236792
2020-03-18,Rio Grande do Norte,1.0,4.808644591911826
2020-03-19,Rio Grande do Norte,1.0,5.8827977156359825
2020-03-20,Rio Grande do Norte,6.0,7.158003807479173
2020-03-21,Rio Grande do Norte,9.0,8.6580144158429
2020-03-22,Rio Grande do Norte,13.0,10.401488455461834
2020-03-23,Rio Grande do Norte,13.0,12.398576397935496
2020-03-24,Rio Grande do Norte,14.0,14.646888702755193
2020-03-25,Rio Grande do Norte,14.0,17.127425696206732
2020-03-26,Rio Grande do Norte,19.0,19.801339922328015
2020-03-27,Rio Grande do Norte,28.0,22.608588269702384
2020-03-28,Rio Grande do Norte,,25.469447940005107
2020-03-29,Rio Grande do Norte,,28.289404231699677
2020-03-30,Rio Grande do Norte,,30.96710897483109
2020-03-31,Rio Grande do Norte,,33.404200077003026
2020-04-01,Rio Grande do Norte,,35.515128350651246
2020-04-02,Rio Grande do Norte,,37.23506681519237
2020-04-03,Rio Grande do Norte,,38.52452182676882
2020-04-04,Rio Grande do Norte,,39.37018712032216
2020-04-05,Rio Grande do Norte,,39.782498146777016
2020-03-13,Amazonas,1.0,1.0
2020-03-14,Amazonas,1.0,1.3160605036082604
2020-03-15,Amazonas,1.0,1.8317256729521132
2020-03-16,Amazonas,1.0,2.597807755490562
2020-03-17,Amazonas,2.0,3.703431504982401
2020-03-18,Amazonas,2.0,5.280620767268612
2020-03-19,Amazonas,3.0,7.513958504441945
2020-03-20,Amazonas,7.0,10.652661540381741
2020-03-21,Amazonas,11.0,15.021231152367609
2020-03-22,Amazonas,26.0,21.021626676082196
2020-03-23,Amazonas,32.0,29.114756223126026
2020-03-24,Amazonas,47.0,39.76354831502602
2020-03-25,Amazonas,54.0,53.319188822598306
2020-03-26,Amazonas,67.0,69.84645583133502
2020-03-27,Amazonas,81.0,88.92346148976098
2020-03-28,Amazonas,,109.50750930302524
2020-03-29,Amazonas,,129.98666851062947
2020-03-30,Amazonas,,148.47448605152454
2020-03-31,Amazonas,,163.25821666458415
2020-04-01,Amazonas,,173.19595301272105
2020-04-02,Amazonas,,177.891040688283
2020-04-03,Amazonas,,177.61981088294795
2020-04-04,Amazonas,,173.11282610283027
2020-04-05,Amazonas,,165.3128201466849
2020-03-14,Mato Grosso do Sul,2.0,1.0
2020-03-15,Mato Grosso do Sul,2.0,2.266609664306371
2020-03-16,Mato Grosso do Sul,4.0,3.4629601782914703
2020-03-17,Mato Grosso do Sul,6.0,4.914108488071088
2020-03-18,Mato Grosso do Sul,7.0,6.767984759497335
2020-03-19,Mato Grosso do Sul,9.0,9.088699895449057
2020-03-20,Mato Grosso do Sul,12.0,11.859494379155837
2020-03-21,Mato Grosso do Sul,16.0,14.964717570839163
2020-03-22,Mato Grosso do Sul,21.0,18.19004953519058
2020-03-23,Mato Grosso do Sul,21.0,21.262922111241192
2020-03-24,Mato Grosso do Sul,24.0,23.925730676784507
2020-03-25,Mato Grosso do Sul,24.0,26.00583229326718
2020-03-26,Mato Grosso do Sul,25.0,27.446259171569952
2020-03-27,Mato Grosso do Sul,28.0,28.290106026146304
2020-03-28,Mato Grosso do Sul,,28.63934610447521
2020-03-29,Mato Grosso do Sul,,28.613728140079832
2020-03-30,Mato Grosso do Sul,,28.323600657765887
2020-03-31,Mato Grosso do Sul,,27.857855772785552
2020-04-01,Mato Grosso do Sul,,27.282179183869292
2020-04-02,Mato Grosso do Sul,,26.642325164984285
2020-04-03,Mato Grosso do Sul,,25.968855906339186
2020-04-04,Mato Grosso do Sul,,25.281565122328303
2020-04-05,Mato Grosso do Sul,,24.5929659684852
2020-03-14,Sergipe,1.0,1.0
2020-03-15,Sergipe,1.0,1.8322546939530435
2020-03-16,Sergipe,5.0,2.601662648708022
2020-03-17,Sergipe,5.0,3.4470016103339147
2020-03-18,Sergipe,6.0,4.441351117920585
2020-03-19,Sergipe,6.0,5.624592261928652
2020-03-20,Sergipe,7.0,7.012955943430819
2020-03-21,Sergipe,10.0,8.59853073287669
2020-03-22,Sergipe,10.0,10.345747412187716
2020-03-23,Sergipe,10.0,12.18980497612221
2020-03-24,Sergipe,15.0,14.0407068543684
2020-03-25,Sergipe,16.0,15.794353423551296
2020-03-26,Sergipe,16.0,17.348864931763835
2020-03-27,Sergipe,16.0,18.62142914199858
2020-03-28,Sergipe,,19.560340099283515
2020-03-29,Sergipe,,20.14902110213752
2020-03-30,Sergipe,,20.402251137723272
2020-03-31,Sergipe,,20.357432377344153
2020-04-01,Sergipe,,20.064448230248534
2020-04-02,Sergipe,,19.576808146251295
2020-04-03,Sergipe,,18.945361948434034
2020-04-04,Sergipe,,18.21469341043452
2020-04-05,Sergipe,,17.421661251178705
2020-03-15,Ceará,3.0,1.0
2020-03-16,Ceará,9.0,2.6698348895789863
2020-03-17,Ceará,11.0,5.3490665126639545
2020-03-18,Ceará,20.0,10.359121722807632
2020-03-19,Ceará,25.0,19.6839931705189
2020-03-20,Ceará,68.0,36.291220636698185
2020-03-21,Ceará,84.0,63.54616299176522
2020-03-22,Ceará,125.0,102.66173345082946
2020-03-23,Ceará,164.0,148.8176555194782
2020-03-24,Ceará,185.0,191.23285353968197
2020-03-25,Ceará,211.0,220.3660442707444
2020-03-26,Ceará,238.0,233.9979742521973
2020-03-27,Ceará,282.0,235.60549048817037
2020-03-28,Ceará,,229.90322323456155
2020-03-29,Ceará,,220.48264738054212
2020-03-30,Ceará,,209.51072218812388
2020-03-31,Ceará,,198.1403010578782
2020-04-01,Ceará,,186.93546687494566
2020-04-02,Ceará,,176.15121433612586
2020-04-03,Ceará,,165.88940932412393
2020-04-04,Ceará,,156.17899825783937
2020-04-05,Ceará,,147.01543322357716
2020-03-17,Acre,3.0,1.0
2020-03-18,Acre,3.0,3.0002529161459996
2020-03-19,Acre,4.0,4.61222516584348
2020-03-20,Acre,7.0,6.676317855442174
2020-03-21,Acre,11.0,9.347766792744714
2020-03-22,Acre,11.0,12.585189300034198
2020-03-23,Acre,17.0,16.16455516526204
2020-03-24,Acre,21.0,19.700921179999693
2020-03-25,Acre,23.0,22.763488043751813
2020-03-26,Acre,24.0,25.03512810668486
2020-03-27,Acre,25.0,26.407386386788737
2020-03-28,Acre,,26.960289970759067
2020-03-29,Acre,,26.873675185279826
2020-03-30,Acre,,26.34258697801987
2020-03-31,Acre,,25.53077201095647
2020-04-01,Acre,,24.557994487177737
2020-04-02,Acre,,23.504892923235246
2020-04-03,Acre,,22.42300313307644
2020-04-04,Acre,,21.344107146314034
2020-04-05,Acre,,20.287227292150543
2020-03-18,Pará,1.0,1.0
2020-03-19,Pará,1.0,1.8219307689676731
2020-03-20,Pará,2.0,2.6317844616562316
2020-03-21,Pará,2.0,3.6104174253672934
2020-03-22,Pará,4.0,4.842298259514169
2020-03-23,Pará,5.0,6.367593989756593
2020-03-24,Pará,5.0,8.183720346892276
2020-03-25,Pará,9.0,10.230852981795106
2020-03-26,Pará,13.0,12.37997782693232
2020-03-27,Pará,16.0,14.438920546358725
2020-03-28,Pará,,16.18513329494211
2020-03-29,Pará,,17.41889376050016
2020-03-30,Pará,,18.01510986095195
2020-03-31,Pará,,17.95002845340446
2020-04-01,Pará,,17.29382964363675
2020-04-02,Pará,,16.178604582527793
2020-04-03,Pará,,14.759602622030965
2020-04-04,Pará,,13.183940247671538
2020-04-05,Pará,,11.572374276463352
2020-03-20,Maranhão,1.0,1.0
2020-03-21,Maranhão,2.0,2.4435495675414205
2020-03-22,Maranhão,2.0,3.6901195737479977
2020-03-23,Maranhão,8.0,5.195751983147659
2020-03-24,Maranhão,8.0,7.035097298943683
2020-03-25,Maranhão,8.0,9.126494888948438
2020-03-26,Maranhão,10.0,11.262603058342531
2020-03-27,Maranhão,14.0,13.154016683518845
2020-03-28,Maranhão,,14.522806265658833
2020-03-29,Maranhão,,15.203266186144104
2020-03-30,Maranhão,,15.18631346667625
2020-03-31,Maranhão,,14.589696960780717
2020-04-01,Maranhão,,13.590236967018487
2020-04-02,Maranhão,,12.363256463146994
2020-04-03,Maranhão,,11.049556217081733
2020-04-04,Maranhão,,9.746981892429858
2020-04-05,Maranhão,,8.515573860534708
2020-03-20,Mato Grosso,1.0,1.0
2020-03-21,Mato Grosso,2.0,2.382580750627662
2020-03-22,Mato Grosso,2.0,3.749796821504515
2020-03-23,Mato Grosso,6.0,5.41032688093554
2020-03-24,Mato Grosso,7.0,7.258427135288324
2020-03-25,Mato Grosso,9.0,8.97452223211301
2020-03-26,Mato Grosso,11.0,10.186099915212365
2020-03-27,Mato Grosso,11.0,10.667016931911844
2020-03-28,Mato Grosso,,10.43121800214429
2020-03-29,Mato Grosso,,9.666517693797376
2020-03-30,Mato Grosso,,8.607756493698977
2020-03-31,Mato Grosso,,7.449896651230737
2020-04-01,Mato Grosso,,6.3209380153936525
2020-04-02,Mato Grosso,,5.289935082076498
2020-04-03,Mato Grosso,,4.38536091237558
2020-04-04,Mato Grosso,,3.6116665914998034
2020-04-05,Mato Grosso,,2.9608231586744242
