deaths_mean,deaths_lb,deaths_ub
5740.945565589764,3415.9662309180294,7654.450286665602
6130.596643588957,3612.5207182855916,8198.47238865596
6545.151105007092,3819.384385953153,8780.807343161207
6985.99147563299,4037.628856584208,9401.48121027419
7454.548565191293,4267.8939274526665,10062.617919172248
7952.298906929464,4504.8132158913795,10766.40508395347
8480.761817390145,4747.543845364381,11515.089108273572
9041.4955858871,5002.794673251928,12310.966606916994
9636.09315389796,5271.281081252866,13164.19940174754
10266.17634000221,5553.774927988338,14075.49975635279
10933.389799019307,5847.905472038103,15042.42618535668
11639.393693251905,6182.834591618544,16067.441898359522
12385.855307276202,6539.085525175915,17153.00090565347
13174.439950445112,6914.668821853543,18282.434216831993
14006.800275199808,7310.550369425224,19460.987474637604
14884.565251019329,7727.736109155372,20704.03068843918
