beta1,beta2,gammaH,gammaU,delta,ia0,e0,t1,is0
1.4002504200088954,0.6232655914353112,0.14865962473815003,0.09449745910999185,0.6010706164088169,1.1902247518072577e-06,1.972506452666161e-06,14.570219311346774,1.7315208396263624e-06
1.369309813039273,0.6493544826072437,0.19956359820253028,0.07936091564744767,0.5938132040774067,2.3057200993657844e-06,2.1135086622045606e-06,13.197152855108078,1.5965993839500958e-06
1.1634343288823734,0.7100433655018825,0.11651369647178078,0.1958313041744049,0.4806759909626248,1.97019461188481e-06,3.3953882741669626e-06,20.729010228285027,3.0927753871034143e-06
1.1347380685351247,0.574925221774633,0.10592405551663317,0.10371300741319951,0.6802581133006254,2.487875105504714e-06,3.180676849415197e-06,12.61777743823006,3.389475467180615e-06
1.2602475139751839,0.7022925995884584,0.13482980800124986,0.1290243906319721,0.5293816109437586,2.404582165801621e-06,2.016334775343648e-06,15.6974724610299,2.4903898430068114e-06
1.231905447846098,0.6403792661369223,0.18005129242311055,0.12133959000056894,0.5617085380906914,9.543272366329371e-07,1.6191886865681922e-06,17.261458948136372,3.269043288266872e-06
1.3698347718196224,0.6822124475714997,0.17816558101928845,0.14993088510996674,0.5671630840138335,2.5455924285084865e-06,6.202157234938032e-07,14.64735133429297,1.422900264451525e-06
1.1559927066975975,0.6060254392218233,0.12614316356468966,0.09369906190415805,0.6620381403747246,3.290329551537626e-06,1.7443642998509225e-06,13.983644979893803,1.911468498330996e-06
1.0816378426036304,0.6047895981669821,0.11890914834956916,0.09509180753524979,0.6338144737451199,3.091219515807219e-06,2.336224494566574e-06,17.065504181235937,2.575181557327342e-06
1.2941055906275032,0.666865983597185,0.18973372541708836,0.12519017764748905,0.5472919609113507,2.574582346944447e-06,1.7730458217919621e-06,15.618116595498053,2.246235339147991e-06
1.187610140496652,0.7635120291878305,0.1493247492815818,0.10400061212343592,0.5085511205686355,2.718825794186178e-06,1.8527901640482273e-06,16.018644031874643,2.8457988166883984e-06
1.4663402836863075,0.647244863430579,0.13878069316099545,0.12115420449909911,0.574632399371588,2.970086759957607e-06,1.0705761113204552e-06,11.567418829767181,2.1230713943577607e-06
1.4310068558268891,0.6818572446398834,0.10674049931687596,0.15495064055342028,0.5418728032279694,1.3922962192644167e-06,2.920236462161401e-06,13.980337266679257,1.6905547853362708e-06
1.2789105027176282,0.6878203406808945,0.15792745488361962,0.16602837295890008,0.5626446801453187,1.9711142465887106e-06,3.139051528061909e-06,13.370249040275858,2.411472021625155e-06
1.3746298479287165,0.7278174104135009,0.10291038795950894,0.13587583867191053,0.5024850040392002,1.6525789300800316e-06,2.505942046855026e-06,15.41657230424625,1.919419104213824e-06
1.3023517375665932,0.6154583125355311,0.15994184868700917,0.18576109287624393,0.6145260280632359,1.3694830535009213e-06,1.2273927433775649e-06,17.25328585218502,1.4295330370817373e-06
1.4813136955033044,0.7611398708892151,0.15127104339532632,0.1520889949792815,0.5101307572431695,2.7124884079874696e-06,1.0574606655944714e-06,11.546689282973102,2.182945904786411e-06
1.1706608365597875,0.6615239330869709,0.19365275406273946,0.17503566714430904,0.5692568390923795,1.8401936856906584e-06,1.3729092388885347e-06,16.594199130371308,3.3171644198739914e-06
1.4942038031691403,0.8703025949630988,0.11591651491834618,0.17321460036510233,0.40308952353903904,2.16651127419983e-06,2.9946863020661947e-06,11.86537861530949,3.144262500258598e-06
1.3548062345345846,0.726080188157058,0.18310073871643423,0.13176013929185743,0.4893234551993524,1.7332716236838953e-06,2.5699581585084417e-06,14.273021841556222,3.1731125500800134e-06
1.3423324955256835,0.6530162769439873,0.12753654760591412,0.18988393578158091,0.5890647716892786,1.859833604045023e-06,2.306886996907997e-06,13.69120171984067,2.016401865709319e-06
1.2777244642711745,0.6643787987131698,0.18234097094109877,0.15162902756768656,0.5632967403281055,3.402052911259642e-06,2.491606598572705e-06,13.616344532792692,2.827958180295331e-06
1.3194043748808677,0.6186311822467057,0.13974881176655574,0.1174372114204596,0.6877923235351611,2.2885085361444994e-06,2.8177124502815137e-06,10.11868451433999,1.8094127226219265e-06
1.133660097492756,0.7005380653122728,0.15123500796361053,0.1504759846926337,0.5079477004234594,2.818402338436488e-06,2.4961858983700096e-06,21.414893147775146,2.4921612878504667e-06
1.3217762621572757,0.7297057548781194,0.1967619536941512,0.1276170653556654,0.5440212464714576,1.2972721470363167e-06,1.7966362671207643e-06,12.24412561946249,3.2319146947125483e-06
1.0432010072213669,0.6152186984579517,0.10643484520528763,0.1343554890826766,0.6556398563271767,7.871536718967295e-07,3.176282842912825e-06,17.29647286387711,3.3260300123860467e-06
1.3701143384308623,0.6504542782028035,0.18263573996364815,0.07712657128842387,0.576372007880956,2.3040532534398602e-06,9.957614180141076e-07,12.89154156380726,2.746381243617056e-06
1.2350981925423044,0.803365280592691,0.12918113905279507,0.19200544893693158,0.4891645581856492,2.097088487290009e-06,2.304155489580906e-06,12.73023114829606,3.438075759716937e-06
1.2817579375548944,0.5795899624595047,0.13167664733250695,0.1729324493306518,0.6698641756384848,2.0033459017040338e-06,9.260122462347779e-07,13.72184976866168,2.2255805967979303e-06
1.200688000807652,0.6403390034024252,0.12268122940819803,0.13230776535521374,0.6328318225589767,1.3222653501675678e-06,1.683281689693981e-06,14.425057521879467,2.3539007023422096e-06
1.329405215573499,0.7523916003519426,0.11101268099131394,0.17411362063494357,0.47428544885851376,1.5663563302341577e-06,8.208958720327119e-07,16.980045718704392,2.6441427392214787e-06
1.4175998524574003,0.976876631919687,0.1495131728239735,0.08770272574603888,0.30410171576203493,3.3179081464049416e-06,2.84844726288069e-06,20.16663185409867,3.033065827136837e-06
1.2262746783630663,0.6146896687536403,0.16899561445195732,0.11398747548925334,0.6515607307857191,3.0341864630390535e-06,1.4826682138159549e-06,12.515497043338698,2.5572144455409394e-06
1.3983881358598667,0.7487282521229208,0.13409392830532657,0.1300627663361274,0.5191358646109425,2.662556116771073e-06,1.3545426152626615e-06,12.443609389709543,2.2444898102888606e-06
1.354641553249924,0.79497719649619,0.16194289840912926,0.14487869382038535,0.4172686311312652,2.5467511065098116e-06,2.4250210364073044e-06,16.880526031748524,3.1836542125065096e-06
1.3601226566133955,0.7941034011784286,0.11650972643763294,0.11591709176454573,0.43002257572160896,2.231610549750277e-06,2.1461240089148874e-06,15.218170419638405,3.456308543064723e-06
1.304475807667286,0.6702200719404923,0.09758142685458839,0.09832944470756501,0.5913886858988852,2.8248118652791183e-06,1.7939835543978386e-06,10.850176923375146,3.3964818797862465e-06
1.2127280906456859,0.7078516934295601,0.16945255104543502,0.19803124703506542,0.48989511246805884,2.5592276203296057e-06,2.0299045038760673e-06,17.646271797640924,3.3938875071459932e-06
1.301034259772916,0.6606429337985333,0.07460740249292519,0.16868454560231508,0.5904868507988466,1.4930786916205542e-06,1.3554685349216815e-06,14.320488837319212,2.366396727992818e-06
1.1918211832072325,0.5960453806346685,0.1512634572357639,0.1562944630134763,0.6537650884471883,1.8854304784535893e-06,2.287213469069581e-06,15.236692953860747,2.1531967962770236e-06
1.3114726959734784,0.7549797633810431,0.18267219735417795,0.14900631662733177,0.49035374433562784,3.1848611921262854e-06,2.7712902089257004e-06,12.52860427247213,3.1264782434230934e-06
1.430643400758745,0.7885124027845589,0.1574858374726796,0.13867147996797421,0.43924877915658955,1.9744599188926507e-06,2.2537552763429826e-06,13.347591155659929,3.286126909450767e-06
1.0377604402623195,0.6077896429534235,0.16922826113347247,0.1455916689757214,0.6789649761416467,2.7864103654570195e-06,6.825036921332036e-07,18.667900510635466,1.898325323992519e-06
1.2944974159657563,0.816662367458539,0.17401411681930878,0.0759036616483216,0.4491642201739554,2.642385772825277e-06,2.8973511060653756e-06,13.932471702234674,3.2973526249537363e-06
1.28351599434255,0.6664597768169751,0.10653738435128302,0.16675218472335818,0.5915494026870944,8.534214146877807e-07,8.9513796818354e-07,15.635768809242455,2.1344895370737623e-06
1.1351956261799918,0.5784833502120639,0.07465111367978414,0.19982924505303595,0.6610778022843997,2.1492274116617353e-06,1.6061112261577705e-06,16.94844468860279,2.085077532623936e-06
1.3908862650877136,0.8323129912955285,0.12725946782675465,0.16251588514480472,0.4300840166719883,2.269932624659372e-06,2.5562902486852782e-06,13.713228436691383,2.7230481382662774e-06
1.1937607578041254,0.6610142364725078,0.18182520313324524,0.19571269049654538,0.5677400468197569,3.3996559339183416e-06,1.4923148424256132e-06,15.93467177535484,2.405170581726634e-06
1.4138209233944554,0.6795313641579668,0.17910816334866586,0.13628586151562022,0.5967831790187741,1.0546441588553783e-06,3.3191590379984806e-07,10.80216746319872,3.20729387863572e-06
1.2120292054880832,0.6171876661650787,0.19040536863813365,0.17916691137848317,0.6403983868965489,1.474094614273701e-06,3.4730301794489596e-06,13.543509906973455,2.7366646361723937e-06
1.1902995101554277,0.6353539315141686,0.1757992141530719,0.13914348778480032,0.6315428385045296,2.2640890757578636e-06,1.5668003417212503e-06,12.343641637107833,3.294445990541662e-06
1.3739686860512765,0.7434964051515989,0.1520749854750856,0.07158803342263903,0.5372324803800685,2.247625795432965e-06,2.82500258265414e-06,11.551582305267809,1.9370031091007592e-06
1.4912181733363807,0.7901431715689438,0.13202692393527835,0.1457690494643216,0.44026360292391037,4.6471800725806105e-07,1.7075000604584879e-06,13.798286385261067,3.2633890967758985e-06
1.3216054206766894,0.6301468083814432,0.19162310659338286,0.09486524065189497,0.6096593894885829,4.982349583130987e-07,2.4873213541611803e-06,13.019908853855929,2.9909571669284943e-06
1.3844604447756996,0.7347690872848068,0.1914184655784866,0.1459566377627543,0.5209714808369796,1.2033447903136487e-06,2.3666544039031557e-06,12.327589706222952,2.6644603660253865e-06
1.4477877734266924,0.6341583825282566,0.1343392915119737,0.10083368225598216,0.5919990888929831,3.7206832677900507e-07,2.082374596785653e-06,13.201277558385321,2.385829874710442e-06
1.4768385673306843,0.698413448050631,0.1227980130801227,0.1373844492230412,0.5551474255253208,3.0427030002152654e-06,2.2661892213742846e-06,10.439487531007071,1.9241012577333304e-06
1.4035257665387628,0.6573356967435671,0.19269130011624652,0.15638522642680341,0.6059476142065602,5.961663832850183e-07,1.2368906820473303e-06,14.174814647209567,1.8098473038324574e-06
1.3429900175045588,0.597058312477222,0.1885250660784511,0.09872147249736093,0.6100448120995929,7.32224718550545e-07,2.4729001392310234e-06,14.874463605088849,2.3502803346797103e-06
1.4177060323583772,0.720431049298146,0.1221686896817781,0.1367489070046839,0.5758390606911452,1.4100974101096535e-07,1.6820528071366103e-06,12.157114023865601,2.241770073322083e-06
1.40135481040163,0.6362675556790365,0.11719034471333262,0.13622180165816195,0.6215598845868121,2.259690948520924e-06,2.7173127925565896e-06,13.1006926539663,9.587357133743954e-07
1.4115887059952712,0.6257346513657156,0.15981113546415737,0.12631988418502957,0.5973025366650606,2.2488365333947087e-06,2.9969919159857836e-06,11.854804838204084,2.0458086874820327e-06
1.1242133467372617,0.5295448433873653,0.18874991100167848,0.1792878361272796,0.6661334722221677,3.3150465208288825e-06,1.7441165217881193e-06,16.576053847834427,2.839417827433313e-06
1.3449004157452487,0.6697165545034357,0.07156546113074955,0.15852368784242332,0.5679980246098706,2.856473802474037e-06,1.5837020928633963e-06,13.718100426659786,1.718039486851849e-06
1.3221928301877375,0.7172147901991296,0.16534057440234837,0.16221425018367208,0.516989594466083,2.299478626047477e-06,1.8106613936149386e-06,13.306287181788916,3.3480554349164855e-06
1.2570506507697252,0.6763875325920148,0.15575215795327954,0.15921426890984144,0.610385851677123,2.1099484471585696e-06,7.417410801021369e-07,11.657394533497865,3.305463335474449e-06
1.254964088875134,0.6979249281658331,0.11075250249456595,0.19796710084241761,0.5483933633101004,3.433063171525378e-06,1.3279398008403261e-06,13.430965566979609,3.2187425680855957e-06
1.1550431654045283,0.7986027016445371,0.16900492762212554,0.10537064798405392,0.4522535870318814,2.4755596118108153e-06,2.9500319552139136e-06,19.560657670867162,3.3428700566811623e-06
1.319942618395673,0.7006523562433282,0.17730193723572624,0.13975464769535542,0.5190598658213752,1.109880880150752e-06,2.308357933166355e-06,15.786764048267699,2.6746714236694798e-06
1.346764908447133,0.7124034425924703,0.19851960064668367,0.11460544664782532,0.5688434353824428,6.757898866561535e-07,1.9075785716972915e-06,13.22360991830763,2.2831983254792743e-06
1.3266715016994182,0.6394097137117651,0.1009806857734707,0.1238432432932933,0.5760129194143861,3.0429814567316298e-06,3.0308123345004448e-06,14.504099744146977,1.5128039702810734e-06
1.249945362224417,0.7567177024683613,0.11549389219438028,0.1466846984215337,0.48760894938244137,2.3109640042810234e-06,2.244616713873064e-06,16.14360877903603,2.775292240635993e-06
1.060342828511569,0.6271515578385314,0.1955401262889498,0.17042561807754644,0.6616555759746654,2.8864648035251025e-06,2.9124226182005553e-07,15.921406350201096,2.806280726100011e-06
1.232726360724917,0.5902455187914131,0.15575025501171935,0.17370463061117258,0.640308559153018,3.175879223802579e-06,9.842366378612602e-07,13.751604807774896,2.5756971427671202e-06
1.3044178338615242,0.6718427958682888,0.15670408333841832,0.17921003182012035,0.609536108774251,1.728963685864565e-06,2.1025011617050457e-06,10.749322643993676,2.943153071792272e-06
1.4262912028397503,0.6233901572446646,0.08712947722520388,0.1726027585161622,0.6333632384263566,3.2218838444899745e-06,1.6252646047621224e-06,9.858524692004654,2.323634438446748e-06
1.0274487287109029,0.6664042524140803,0.1911183928825489,0.11354425328774392,0.5895177914726177,3.345968029412515e-06,2.320746543425593e-06,18.57340773941581,2.78947817992414e-06
1.4485656875208015,0.649210108328045,0.1826388461664393,0.14754718744760328,0.6247057246967435,2.5557542019349934e-06,1.8076949204065443e-06,10.515631646248337,1.4395484098992636e-06
1.3728107338190911,0.6600484061769509,0.14404120199564438,0.17125477845025447,0.6130942323405069,2.314734011835093e-06,2.0607117205504094e-06,9.170174785810346,3.43705196292034e-06
1.2883232377004248,0.6460872032901223,0.14356750222804784,0.12431450764744387,0.5836143225214874,2.6982335249430686e-06,1.9605096762721086e-06,12.94708557381109,2.634937179154426e-06
1.1248046947453623,0.6303552079087231,0.17572860136561033,0.1399450973350515,0.6272172636807976,3.187623339698331e-06,2.225984857358461e-06,13.986084719864749,2.716120513355632e-06
1.1239476242514637,0.5908441830938284,0.15807398161509906,0.12604275630049241,0.6467680150582493,7.984233147710519e-07,2.481070886381448e-06,17.0402594948807,2.945693032223442e-06
1.1808231078617824,0.667120640371692,0.1595460158128147,0.16008405778605933,0.6348701295218777,8.950666880195559e-07,2.5738572789029594e-06,10.986333390461386,3.4784813633462112e-06
1.273193838544392,0.6864239107363544,0.1641293291706774,0.16306614562137425,0.4982086996919326,2.383753475755907e-06,1.2986551018126684e-06,19.162952010265723,2.5212571552737793e-06
1.3136695323974141,0.8528752604677652,0.07185332093984498,0.16798637093905983,0.38134302472764725,2.1647821167423646e-06,2.5539386373651336e-06,20.08415579092064,3.132094610997936e-06
1.1763235644693943,0.6731027165073782,0.1291525563786952,0.1342207812045266,0.6002283844699874,1.6937506880308414e-06,3.2899747501530702e-06,14.27357130131743,2.4176310300609106e-06
1.3050560828430198,0.8196146151001218,0.1362361350273482,0.12977074334569094,0.4128238846846236,3.375773838262588e-06,2.6470531475377457e-06,18.236012144309157,2.5251576493919687e-06
1.3144256752942667,0.7653998447453593,0.08356520136184462,0.15979533682872524,0.506411575148261,8.961979295565468e-07,3.109198651095375e-06,12.275910058449108,3.4541453597169486e-06
1.2903646552609271,0.6584387133558363,0.11266170847988269,0.15775822819990143,0.5949795999286225,2.305014498671595e-06,8.617243668516547e-07,11.894043143530695,3.28455413034229e-06
1.2627146766433395,0.6309964216372053,0.14298929010899347,0.1669852704016255,0.5942968538766553,1.2578814586368817e-06,2.2671272064080074e-06,17.391918968621635,1.5842325168564416e-06
1.3847598895481534,0.8205255726323037,0.17894946087908864,0.16597162486540182,0.4177139357469555,1.1314854472342609e-06,1.4175021670628434e-06,16.95408051165607,3.1716341236332817e-06
1.1673483246613034,0.6510668870630903,0.14521134548058773,0.14668477761234258,0.5715978875465564,3.235299808860026e-06,3.883764489031299e-07,16.91391839120127,2.6422186641452355e-06
1.3646522761848727,0.7799561224131859,0.19854743494505886,0.07229028807637228,0.46300514819046434,2.2348013934907493e-06,1.4391135501668542e-06,13.931512830736253,3.357550179547953e-06
1.378035940796338,0.6723892454377346,0.1710057032141808,0.17628182162775424,0.5646226515689343,3.018901272292769e-06,7.274826166045332e-07,14.104798503969729,1.5528718603735093e-06
1.4858620830677358,0.8852066246210614,0.16088112932519888,0.19556400317553377,0.36370280478459316,2.0053356751048847e-07,2.4713223304311786e-06,15.615968643759151,3.4573319421415265e-06
1.3480703537235468,0.842742762313813,0.14745450815113997,0.14261377164752667,0.3898854179400695,1.3744261199212279e-06,1.2970279200642475e-06,20.167545310262653,3.1578695351519734e-06
1.287564009972526,0.7025575564354045,0.11812414616269987,0.17406877431289652,0.5736772364187184,2.8057717581436616e-06,3.653204209263513e-07,14.510797957260673,1.6990202557320157e-06
1.2516978894032809,0.6720743848048064,0.12904351889442509,0.1473627616073098,0.5671522149082386,2.876370057473876e-06,2.6034378549545704e-06,12.216944432676168,3.1717796610698998e-06
1.1837691873780436,0.678446992682441,0.1306406678946854,0.19188144484454173,0.5133274114683617,2.519246576088909e-06,3.2485961454397808e-06,18.549244941961867,3.137476160914666e-06
1.4310953371287103,0.889726771148664,0.16692223022839073,0.12118012498460803,0.3678425635232756,6.560459874076907e-07,1.844954231728981e-06,17.315142581207247,3.1716091073159623e-06
1.4355764635556452,0.594758821086276,0.17678090366756524,0.12987805342587352,0.6567271145080957,3.064664565188405e-08,2.4986909778329206e-06,10.818393065887816,3.318075140908572e-06
1.3268702542587265,0.7082616246415862,0.09702705826424068,0.16743044633061252,0.5317354241422356,1.9733433984637966e-06,3.229979609448529e-06,14.435349267978786,1.7422481099432825e-06
1.4644589811342512,0.6424443647920866,0.16988360665615357,0.11746059079794272,0.5994106950367499,3.394497514187608e-06,1.8620971724867016e-06,10.423191743541048,2.0139427472206348e-06
1.4370919827823403,0.5828410274730101,0.13034698222908625,0.1654342923468233,0.6822560361490684,2.8656774012091867e-06,4.7353194276142485e-07,13.895002017926657,2.2090793831071675e-07
1.3667492737355533,0.6074243204795509,0.16467825608459866,0.14263800223664477,0.6998521127565709,2.2613792407175938e-06,2.2689267827593993e-06,8.047254618369216,3.0566483584574037e-06
1.1900189593570576,0.6080082988794054,0.12734172574117014,0.10361573189496942,0.6030550463879865,1.6835440631662293e-06,2.1527791238153697e-06,16.195256318732923,3.060601346056355e-06
1.4635100946520927,0.6237221626213865,0.13697443136978246,0.18551552707183536,0.6443331950309653,3.3257874762676864e-06,1.634331621040151e-06,9.356999807972954,2.298384774515827e-06
1.3404365435198935,0.6078920242743142,0.17321520305945387,0.18841228588929743,0.6606254210982159,2.31935153443621e-06,4.68665317683319e-08,11.839223305727236,2.4058916943878588e-06
1.100366871283688,0.5851700667488767,0.09423536493628767,0.14376005861909516,0.6643643696621162,1.3574399475391137e-06,3.3238684540949187e-06,17.22299597260879,2.1703184726066783e-06
1.3737937368571476,0.8326248657151456,0.12440638999439119,0.18228512603647895,0.35878190125658405,2.035474423204413e-06,2.88622324825747e-06,21.878536479356875,2.9642502117318725e-06
1.1134350596537728,0.5972210899481933,0.08168770720256843,0.18929148076009833,0.6815456359079506,2.817229440982707e-06,2.4271972237997833e-06,14.526969489723344,2.0955307213959833e-06
1.243588419834377,0.7329364194775553,0.1596032337144957,0.18405201061761509,0.5253477665237958,4.935537331686481e-07,3.002030340239682e-06,15.224954680069727,3.003605985118885e-06
1.2537896976480905,0.6718679217546764,0.1485366101277402,0.12024783837387842,0.5479332574559282,3.161110043999335e-06,2.3047890177886815e-06,14.111599511120556,3.1888074720521568e-06
1.1743276466317525,0.5847309093736688,0.1417958763615571,0.09458196209771982,0.6561285747253505,1.8027109498027792e-06,3.0535790024043402e-06,14.560409615929226,2.5528603254010376e-06
1.3016485983426946,0.6405749481457824,0.1338932201044105,0.14457527455049077,0.6776502778696403,3.3799526297292588e-06,1.5554698828850736e-06,8.522625784929012,2.1520120989872596e-06
1.4799124802582382,0.5939919518819143,0.10567012567031492,0.14222155333088143,0.692555936956338,2.3364902609795168e-06,1.264322721242677e-07,9.936613084410123,2.1178854382479685e-06
1.354202338913127,0.6231703703806971,0.13702054374510728,0.1377943367786807,0.6776160901784045,2.1679753699326783e-06,1.8940318637616902e-06,10.231642174663603,1.8580374845817404e-06
1.2127784757026103,0.7695407640403091,0.12032484921495365,0.17656046534689038,0.4908587104905926,1.3021488181210203e-06,2.6452189078579328e-06,16.2485248166145,2.994307988965845e-06
1.4219137997622577,0.6252718894333105,0.11008327313103786,0.14127217691865132,0.6254923544561607,1.9877625050779513e-06,1.112786037272254e-06,11.477850081310542,2.347226154242237e-06
1.4284064907876264,0.6976684109620835,0.10999370421861238,0.12221754818712915,0.5569848465106502,2.640741338262542e-07,2.4560803948099802e-06,11.744896183985079,2.805196286192495e-06
1.3702111717512342,0.7273874780505301,0.14728264426898013,0.1745360817564478,0.5255781779091245,1.7839887612059137e-06,1.1293939121202868e-06,13.473467041225035,2.691584371545072e-06
1.327982681360892,0.7726995247370788,0.10695359689313316,0.16776466050342145,0.45979425219369274,2.5736922127383126e-06,2.4104850650304114e-06,15.960165392410348,2.2868059178474294e-06
1.2375822245638917,0.7336529692048042,0.14875748052675328,0.14951982774234943,0.47340267090534915,2.817374896520037e-06,2.6695936157551354e-06,18.075215112043004,2.7109367105470437e-06
1.1420857402601938,0.684955577464478,0.16580167438395976,0.16328122240388399,0.5745069591619114,2.7079665272684078e-06,1.3753932778167713e-06,15.954160546370083,2.638796700882582e-06
1.1894262035281764,0.6583105404954489,0.13705574363931233,0.15008704099383488,0.5696402899556539,2.9314343137255166e-06,2.7374910954877085e-06,18.130207617612,1.344547407905907e-06
1.2204756173544782,0.7398329609359915,0.13525665109695278,0.12927093863508388,0.49814949095262295,1.3010852550552127e-06,1.4766501402155332e-06,18.722790747813185,2.8304854141654807e-06
1.4572926679196572,0.7009872605965808,0.15659040692100118,0.17271790463937636,0.5663665368646233,2.9359351832534445e-06,2.305520656411303e-06,9.990968015974364,2.0871613909399665e-06
1.3033086593483234,0.6787072612383376,0.11206745715137545,0.13488614402138616,0.546064167499138,3.0637094081852116e-06,3.0645238564071156e-06,16.254441537959615,9.606317097413295e-07
1.1117784697322723,0.7469594507946968,0.19914745300209302,0.17949209488016582,0.545720461117225,3.067407244665123e-06,3.1610250585245204e-06,13.420894897457867,2.9120283562160436e-06
1.4227781120120977,0.6831298417755702,0.1512917243532823,0.0887838814078811,0.626094399611137,1.9042930994590844e-06,8.922209228961541e-07,10.060852684389895,1.8980546004567864e-06
1.3311024863600283,0.712454866001666,0.1316178056026605,0.12004803492091251,0.5085413788229964,1.3236161017137745e-06,1.80634653899473e-06,15.556383053989556,2.750403584844914e-06
1.22673353182444,0.690567877649261,0.08039985875524266,0.15023150384980608,0.5612624025201511,1.3480694312605626e-06,2.709397860969232e-06,15.600507669906744,2.356723630978807e-06
1.2281134198109878,0.6901791414254779,0.1257845283548074,0.13375999255734686,0.5971847301216687,2.603960037773754e-06,6.378860364118867e-07,11.814864628197768,3.26563119542245e-06
1.3315681147153482,0.7424612232856475,0.09718153363749074,0.16749856334657368,0.4806420787279158,2.0529060267295418e-06,1.9307009278767524e-06,16.64082479152742,2.4530739706161535e-06
1.2891881652464776,0.6887259461039694,0.14881096490133258,0.10800254952304664,0.5653237267354236,3.215971263845419e-07,1.2606184131882768e-06,14.377526439993627,3.184597812868656e-06
1.3708710704198044,0.83180062903667,0.1600261290810087,0.10214818044707943,0.4300844776963957,1.654915776214858e-06,1.6121857706454656e-06,15.925569743392998,3.0365983834155383e-06
1.3859043597216112,0.7315910475853846,0.13268203499693673,0.07640891973583222,0.5087793750210998,1.3631985689048978e-06,6.215328816867727e-07,13.239666969873321,3.3729842869951118e-06
1.4487990332469058,0.6605833746865284,0.15525120284756433,0.17483799949571707,0.5883460670027152,3.180993657202839e-06,5.959631713273691e-07,11.214672042174659,2.0194212284024745e-06
1.3481552602055338,0.7806339559508085,0.17460424503072827,0.17837870799991842,0.49236183330657646,2.3488185980587737e-06,2.083560905141772e-06,13.394540875040683,2.625532860930203e-06
1.408925242418586,0.7280107741841907,0.15193644589701985,0.1639247010726886,0.5238233483729968,3.882499965185827e-07,2.403629179602198e-06,15.018998700750881,1.8833600461182483e-06
1.3899823069279327,0.6239348662166293,0.13935899028424975,0.18972464274090717,0.5945201673240277,3.302802728267364e-06,2.330412216993236e-06,11.445668751616846,2.4810254853514675e-06
1.3249676580957446,0.7015070970370372,0.14456404183176447,0.12118060030000953,0.5507889483686744,2.8714338492243973e-06,1.7138507030371394e-06,11.530039418888585,3.1856151180450685e-06
1.3781911843752295,0.734113650152129,0.09276203988344442,0.11727918227508802,0.5258623394330793,3.0775616219908257e-06,3.082860073347061e-06,13.825654780544701,9.167238779786256e-07
1.194277034142643,0.6622635847668241,0.1665989219304311,0.10917132745609656,0.6070472147311963,1.3524767348173646e-06,2.8107572618344614e-07,15.264314527408201,3.306952686406682e-06
1.433930983565776,0.8538777184024793,0.1132968443206373,0.15149029381338816,0.3675968958811694,2.0146933012952127e-06,3.1033513118746893e-06,18.438714554790465,2.6586720346346365e-06
1.1894131496719336,0.5988050733312329,0.14938208146486498,0.1439649563413533,0.6333085710087435,2.3055440357765394e-06,1.8418053017692977e-06,13.696793999733549,3.419821428336789e-06
