beta1,beta2,gammaH,gammaU,delta,ia0,e0,t1,is0
1.0001041244521565,0.5187174393568597,0.155136027740659,0.09647881978142753,0.6582531597678862,5.34148161624939e-08,3.2977827086677353e-07,29.65140894067263,6.58468824276736e-08
1.0769174856548747,0.573046850816317,0.09093562341410674,0.13825692865892533,0.5996497423286696,1.4988063790787109e-07,4.168271995725647e-07,26.046462407234543,3.8636732603665755e-08
0.9993886463504421,0.4615215538883703,0.16628977302639913,0.13809306727659937,0.7849834335190736,8.645327702800139e-08,6.545888113137658e-08,26.068461436987675,9.220368061245284e-08
0.8876807458916058,0.5486262925646173,0.1568324493455908,0.09746791228204493,0.6467803342552747,1.2191972384019477e-07,4.707239420778103e-07,29.387922909760142,1.9952365919030577e-07
1.247457306204141,0.6514701566920789,0.12345869798631229,0.1087401320008059,0.45873889276867036,4.206694611110648e-07,3.7835227440174983e-07,26.33346409971971,9.501265844612665e-09
1.016236633728536,0.5056881915357226,0.19032227960755912,0.11498127144934517,0.6459130895111481,3.2895686597081947e-07,1.509384044796108e-07,29.318297607180586,3.1219697236411975e-09
0.9550782139878,0.6171409542825961,0.16057033122341122,0.1993601585822106,0.5252477927507774,3.927148797742281e-07,3.3040452237401617e-07,28.953973478856458,3.505337987300222e-07
0.9518241190705092,0.5674041367769675,0.18307989819640524,0.19578247624654474,0.6293349311631563,1.220743376319599e-07,2.709951622686928e-07,24.650216994563635,3.0672463360184217e-07
0.8523599741037903,0.4535813763204938,0.1494702272602974,0.10958767207878738,0.7828125987788916,4.0920945520547953e-07,1.1474199502031049e-08,29.920831151502,5.4571224455597725e-08
0.8878551366498093,0.5091122495296725,0.1856641186004122,0.14761586285145298,0.6897757089565243,4.024607847018115e-07,3.661830845114845e-07,27.958536147590845,4.875532980656374e-08
0.9733994448414475,0.5373762697503288,0.1728409490583393,0.19216599400521905,0.6492482925689264,3.4896402049530177e-07,3.7978566132279544e-07,25.866348636202595,5.003365680303748e-08
1.151582082235392,0.6490303504832979,0.10459781238510144,0.13261092718113182,0.4870752218376713,1.583445289709962e-07,3.899786885798333e-07,26.650656998402106,1.618785283398272e-07
1.0557228067123825,0.5572633563190862,0.16635162914314996,0.14956804997087245,0.6639302575028905,4.3860422230761334e-08,1.2572733277599035e-07,26.10202515180913,1.259058750291688e-07
1.208006339751525,0.6995137534988188,0.14399935840159822,0.09399537396751706,0.44115611121437226,6.297137670354006e-07,2.4964154916230756e-07,26.96230886813084,8.941579917133377e-09
0.7635356608780208,0.44129021646790223,0.15704810696543023,0.08391633284940428,0.869754079278958,3.314283324100565e-07,1.7485931781482217e-07,29.646989627728473,3.1893100500231426e-08
1.1184796300120983,0.718577114731752,0.19606099822423997,0.15863029721696334,0.42748522261195254,3.3227960329721475e-07,3.9576240012922617e-07,29.086351713856217,2.042989160579434e-07
1.4769671245947227,0.8443849868760953,0.16651266036426032,0.11596998730609986,0.3136492884973156,5.116304704538694e-07,1.9452869563434468e-08,29.785847646971607,7.164598985669944e-08
1.0743105205901666,0.6100780203493487,0.14069327299014842,0.14446557186049702,0.5614333285750703,1.18113802152917e-07,6.559990692475171e-07,25.461282519258184,5.35849156132559e-08
1.1236972868593638,0.6817307882225985,0.17338805927837428,0.18828555583203355,0.48892625675419166,1.9364729109301995e-07,2.15793702011048e-07,29.656543489734528,9.484920001790383e-08
0.8566091383386374,0.49014384078737183,0.12612625700557348,0.1444854315673684,0.7735409870636188,2.7470182538105576e-07,2.844112405048311e-07,26.45103426939858,7.00428701247771e-08
1.0010467882233112,0.6117781605117547,0.14683942501281458,0.12902351630467007,0.5565430926960705,4.835497618751611e-07,1.389646702105416e-07,29.97051017143002,4.6765993983335277e-08
1.058535699558566,0.6455158388502372,0.19408155706896701,0.16463688200763685,0.46617192298133076,3.2684528613284514e-07,3.5207145646523257e-07,28.91283214640867,3.1904422833203465e-07
1.0269427945578387,0.636661377028416,0.13257225367401163,0.13307897159878448,0.5048338750521983,2.5570631729078587e-07,3.067677225990072e-07,29.81266447383878,2.2095520352600842e-07
0.9762045515980038,0.5863603817557261,0.1637654506151815,0.07278704777800693,0.5331217793462929,4.6213675998697637e-07,2.9132526372966433e-07,29.494088686046013,2.7164878884765776e-07
1.108981542649096,0.527939816246656,0.10631551103033267,0.15639598895533338,0.6036922968551548,2.1492634487251986e-08,3.068124188982019e-07,29.731125160214816,5.959545472758103e-08
1.0434048558848332,0.5026779691149157,0.13808429349382922,0.1763136489098309,0.7672969159897781,1.2763954803392425e-07,4.035037627626493e-08,25.67455930372912,1.7402167361362e-08
1.08764911127256,0.667832887771294,0.12306185100654095,0.12222620732895376,0.4385019532411543,2.0892450314300677e-07,4.061748303626309e-07,29.802732855130323,3.4198349407290674e-07
0.8065849411080036,0.47946561789769704,0.19597314055621007,0.10092012680743608,0.7604742153144319,9.346216512793703e-08,3.297262155740317e-07,29.422302984956332,2.5152505116703423e-07
1.1049522064706907,0.6484610979763459,0.09164989690494954,0.19573230118318316,0.5126589482834203,3.117975550274624e-07,1.1974417809391758e-07,26.59602859640495,1.7890834129806186e-07
0.9712388270423095,0.5458943203551095,0.1426424228519862,0.1301523635498908,0.6464155446678816,2.2954790767519253e-07,1.0347084357020755e-07,26.865913948191704,1.838983367356023e-07
0.7287593292096346,0.4669179871592167,0.13197161681960043,0.1459068543197627,0.7932903322922467,3.898507821142432e-07,2.6056927351167653e-07,27.762654701565666,4.84674679804485e-07
1.0763872446917642,0.5067041916472813,0.19926928246074488,0.1591127254019799,0.721839235723532,1.1653601888697613e-08,3.0556574471397754e-08,26.832624307963563,1.1437529051325777e-07
0.7897650492537953,0.46947367307161514,0.12158997738334296,0.19233341078478988,0.8089604040947911,1.4594795573219428e-07,1.5772231840857445e-07,27.186728787201044,3.233880805332267e-07
0.6535102957139771,0.408614743900481,0.08242000609909586,0.15621632690513196,0.9353602251216322,4.1496439199509404e-07,2.9798758350141725e-07,29.77659413404656,2.1797823364280292e-07
1.0143715091247203,0.5783289157007635,0.10570622373911967,0.15226218712209524,0.5584567027419467,3.894724901453232e-07,4.2114448888947994e-07,29.33980001191752,4.6880396991403957e-08
1.1110150785125446,0.664198739026159,0.10952032367548407,0.19523878198138864,0.4855063432256324,4.0537574466025494e-07,4.1706482205178174e-07,26.932438081592725,6.597052944229775e-08
1.0281171446918032,0.566822976838524,0.1779728602383467,0.09506727749083146,0.609916040806602,5.3875509626535254e-08,5.852977159741637e-07,26.848764532554938,5.926141287646692e-08
1.0986585661771207,0.6851169637088794,0.1301378281027741,0.14263857380377198,0.45696799183785736,1.1813778534327762e-07,2.8394031248274267e-07,28.81893180658115,2.993683199406316e-07
1.002798083912553,0.5641503845149265,0.1692008266457429,0.1394334409152575,0.6134203926908617,2.4861996743413345e-07,3.6591942491473196e-07,26.92235404198321,7.378693780095815e-08
0.9466246668635718,0.575058604665867,0.12640470001285667,0.11270120352667838,0.6147207972177159,3.0574658309012313e-07,3.5834724321278625e-07,28.778388795985446,9.039900697925099e-08
1.166038141614365,0.5435139520360854,0.1460902668179444,0.13621208940250074,0.6045979604232952,1.2308351991049326e-07,2.6692187799110694e-07,26.629940120879123,2.1920756390166526e-08
1.1820858612977565,0.6701472583836231,0.08741993678033017,0.19803614711856443,0.45921984642812874,2.607197019044612e-07,1.973136958442005e-07,29.169245026944523,1.3646997463087905e-07
0.8706989622841106,0.5066547872003405,0.1551012894276435,0.17479882919871848,0.7501520226524663,1.5465258686552297e-07,5.037568468804938e-07,26.716264162082325,2.78304471843692e-08
0.8278005612455285,0.5251059608195219,0.15988095008179862,0.13429870187534168,0.6495067044870905,2.652855912755281e-07,1.811409735801353e-07,27.853909400610604,6.452100794171244e-07
1.0957760135520527,0.49722786821043874,0.13472841350320044,0.0910449029757778,0.712518593598774,2.953936179911253e-08,3.0674400521181226e-07,26.214973815321656,6.803694153898833e-09
0.9725344003002758,0.6083996000267813,0.18981666882314852,0.19210954347057094,0.5651904166171896,2.594733872082775e-07,1.2768820929443664e-07,25.1216155306862,4.2970653949115247e-07
0.9599656289794212,0.638085557998372,0.15273753017851038,0.15248266458950327,0.5169788853215286,3.6363099183793383e-07,4.025047678756264e-07,29.76110674557779,2.9814592146251793e-07
0.9666202928024032,0.6135170656458737,0.12597787242257363,0.10208551826526296,0.5356956416553043,5.070607900908238e-07,8.348627411284247e-08,29.502068610210046,2.7991727965917016e-07
1.0265297271592582,0.5649138564938823,0.1162821252428198,0.1895120841619571,0.6101803280300124,2.4812761671353846e-07,4.3782963185063705e-07,24.76396343441941,6.979734010341779e-08
1.0132261856539158,0.48441394943675337,0.1792515273437482,0.15185105976421956,0.7308324670851227,2.364251153993714e-07,2.4995951638358113e-07,24.955573580970963,5.2665622376446385e-09
1.2592792297367106,0.7291582759764662,0.10801880920796031,0.1945681966131802,0.3950111296975478,1.6060623128565005e-07,2.519842423445553e-08,29.615364019099072,2.2724802721987087e-07
0.6720046278197551,0.40242964741958165,0.1070595082616638,0.13304061703431194,0.9674311636634761,3.4030568960160593e-07,5.178667754739641e-07,28.330872733700645,1.706540742493779e-08
0.9863220684861531,0.5502494822439075,0.13493185510864422,0.13911586739008974,0.6184486987448764,2.8573283336203486e-07,4.1192746314727877e-07,29.232696485962094,9.802587802979779e-09
0.8661409608286449,0.5387995614095548,0.13131509912284278,0.15278788772303953,0.6465292894801787,3.2976757119939203e-07,2.435498255747166e-07,27.020972475757905,4.012210611598296e-07
1.0125230996437686,0.6440741450079557,0.16029182448585802,0.19642669865947143,0.5467383411555679,1.9987787691777162e-07,1.0244870971018635e-07,28.71953889682382,1.8373442823655702e-07
0.9813347391170346,0.511146775905282,0.09411316377720055,0.11907612020522401,0.6256456241431421,1.0486875778362221e-07,3.243791369668766e-08,29.596397036746282,3.1500350930801694e-07
1.23799402121253,0.6547866294223558,0.19870286188341135,0.12410041280655351,0.4649277708585867,1.138326736361873e-08,4.4777839534109133e-07,28.085064442401546,9.981282657037888e-08
0.9738105682266398,0.5823881801570732,0.19261872962393428,0.18458803494821155,0.5725319333033708,1.474229646133869e-07,3.30349644756808e-07,29.894756266400535,2.0353408062417535e-07
0.7378366596941711,0.4324000482429955,0.19039045736903493,0.1929138210786948,0.8428054986025169,2.4905127589606963e-08,3.83032562102842e-07,29.109207131209374,4.130425094720838e-07
0.7668118307871441,0.45673962897032155,0.10139551890725465,0.10845187067520465,0.850721014632735,5.335172465967105e-07,4.844176464887692e-08,28.47135009067719,2.5648379964381597e-08
1.0709367961020035,0.6071332603585842,0.14075538773925225,0.13509483966615543,0.5445548687981738,4.3150905575270645e-07,3.4365446790575053e-07,26.16103650906902,5.656108133045675e-08
0.7824808881169187,0.5081184338965605,0.14843294929206802,0.12448602111038914,0.7618142077455325,4.924567733258501e-07,4.205198953681114e-07,26.884939511741493,4.215362590369417e-08
0.87693633720382,0.540515595472584,0.1307845484249228,0.12825397400989894,0.6804742666531893,3.599305323980955e-07,3.96051200065709e-07,29.362913377037373,1.2261763194970436e-08
0.9180961786853913,0.6042613290897557,0.13737017573698962,0.13792145140143078,0.5257273837376526,5.306662603367357e-07,4.905508105044256e-07,29.956686031189676,3.7920231938961605e-07
0.9937209554592412,0.6468723267886529,0.16159033454201022,0.13231149625247973,0.50810925570065,4.1026755178622566e-07,3.7352270259339246e-07,25.353960949913844,3.753574490450444e-07
1.1270988798667347,0.5212856583110674,0.13228662102771055,0.14034544485982536,0.7017339048552436,8.488723688257984e-08,1.0151401649950954e-08,26.48658358140887,5.055640394660307e-08
0.9011900996978573,0.5713198568531245,0.11609368290234875,0.11600017352780748,0.650984621190795,3.5588598566449167e-07,3.1959158182644235e-07,25.786694573075934,1.695722827133257e-07
1.0007158897336765,0.6287314363587584,0.13787887807920482,0.12628212946727174,0.48037707355986187,2.0666393061007338e-07,3.3948679245974644e-07,26.89134199919515,6.421281483609603e-07
0.98774009681226,0.5985323288224901,0.1288630477342703,0.13242756223133226,0.5568253445500951,3.649540540747283e-07,3.904795667130457e-07,28.434944756407248,1.434386743216384e-07
0.7140667575427093,0.46752684457463917,0.13551894033698683,0.1301379413694117,0.74198129999155,6.169627855441587e-07,3.7146645533133656e-07,29.243738968337624,6.473396728423813e-07
0.9241128741680087,0.535831312683399,0.12217195935927047,0.1080352942586359,0.666981163936774,2.518746552000783e-07,3.382469674314712e-07,29.88098106497239,4.382557148893941e-09
0.8188747942753486,0.4605331853804144,0.11344778534523106,0.10345165631450126,0.799919900298649,1.2636194596917265e-07,2.653437979978158e-07,29.278116334484274,1.6547001671838065e-07
1.0712679022165765,0.6433757657198471,0.11052286706048497,0.10203005038835747,0.48941179173035987,3.9232530181638123e-07,4.487489867144063e-07,25.672595319240948,2.4576688352200944e-07
1.0171110819767537,0.5563861739332353,0.1325226951843388,0.12730708166264795,0.6198953850661982,1.0792980205026236e-07,1.6669824162550133e-07,26.5291358466857,2.1470412675707378e-07
0.9248608362345112,0.4957463914847979,0.10724433783674356,0.1628194721075471,0.7059743545299504,2.810059085237484e-07,1.8508625066551815e-07,25.97107817925287,1.6954804709054013e-07
0.9037736257281503,0.6189221122523769,0.08385186174333126,0.19440898913369428,0.5393196494302276,1.6149427107929132e-07,3.182789866067331e-07,29.42175696375871,5.291300895909843e-07
0.9897107943427406,0.6531014526339509,0.13579398769749096,0.18679193894380233,0.4923633578337934,4.238215189768181e-07,6.92589920946148e-08,29.955181075356364,4.0760487492929046e-07
0.9529499988881387,0.6925249269672581,0.1648527132912793,0.13199457398534764,0.4505804964694109,4.640407038428599e-07,5.347045135697413e-07,28.879232347093577,6.03720876717393e-07
0.9749532597789696,0.5823395246838396,0.16448548584927736,0.08429074841404033,0.5785860222824143,3.0228701519515794e-07,2.74347974312361e-07,29.236255453145223,1.4678847492832834e-07
0.8729537866840781,0.514948089015807,0.13645483463401323,0.07550967247760085,0.643451638217968,3.384644630602612e-07,3.753167354810284e-07,29.921357831201277,2.392038178520745e-07
0.6633650359706049,0.4516900123341996,0.13293195088465198,0.14848817761965663,0.8547716104629042,3.074995118628977e-07,1.8024990898440907e-07,28.792326072541066,6.235329033370821e-07
1.281213536924788,0.6441871221843242,0.14524275661406325,0.166740460902347,0.4977461758452822,2.3701602445743095e-07,1.5635165915388606e-07,25.53750686196056,4.3817558528631635e-08
1.1129374370402894,0.5738806440525277,0.08717181080942112,0.19551689269047356,0.5711800590333467,3.2608131771914074e-07,1.1257721320875468e-07,28.326852667949982,1.768444438521085e-08
1.2333837125489415,0.5965429108704656,0.15329301897462047,0.13212862404336773,0.5531076968310747,1.2224132778196365e-07,3.2397260424921227e-07,25.57591350430185,1.51438603088813e-08
1.3262042202803888,0.6206102352308203,0.1280983014806046,0.12379903540709691,0.530941301569321,1.6387847993388262e-07,2.3896674606073356e-08,28.3524711928697,4.508954498270092e-09
0.8853456479491543,0.5894995425482087,0.15562582482355605,0.15675993443812042,0.5882429875720143,2.971819941645603e-07,1.8701471591440032e-07,26.165762168317304,5.77421988704304e-07
0.9546323679070952,0.6201800251038898,0.14461919335350457,0.15195155930122342,0.5217883283881977,4.20641434307306e-07,4.180903839996323e-07,29.101186544447287,3.269085722343437e-07
1.1346835930268622,0.634470318341022,0.14260850506931888,0.11048160445427062,0.5357493399533574,5.237617780776238e-08,3.7918353177445735e-07,26.334683014894594,1.0531741908216267e-07
1.0330033798751148,0.6243574566933622,0.13770487240169285,0.14676371850864858,0.5426591997234121,9.589696938172347e-08,4.666912880438439e-07,25.52648503141778,2.399786765197273e-07
0.9778236386744207,0.5914767928851832,0.14771496372661966,0.1369291058749009,0.5519412153387115,2.1683259083290014e-07,6.113797423960364e-08,29.82903968598204,3.3329554381838876e-07
0.7818916356231331,0.4533793009456289,0.154525231450028,0.08188428966849723,0.811685175306184,1.9920117062165944e-07,5.482044166562555e-07,29.44090753374377,5.928492207709138e-08
1.0892397242331822,0.5951557755645887,0.1345910518060267,0.15108230102464418,0.5197963877932908,4.463695312214943e-07,3.027160913908446e-07,29.629478911014132,1.6596035437793313e-08
1.215454473069869,0.6709889426525567,0.1496805595993404,0.1287723867529639,0.4741960043018767,2.0718544309367097e-07,3.907248831948807e-07,27.596867553334175,2.571389704938513e-08
0.9044921452047179,0.5377762370480248,0.1906993523543807,0.1310951535024324,0.666873933014572,1.3542184763710426e-07,6.04483035880747e-07,28.91077687790323,7.389871617360432e-08
1.0603046601086046,0.6067179669443918,0.1102220092010677,0.1199290995162951,0.5347692404626874,4.3682405945185684e-07,1.8897369150034562e-07,29.051430169806935,5.864119698826669e-08
1.1778866191251849,0.8000139817829699,0.11724125463759863,0.13769807667929626,0.3366136643297052,1.5677693580375994e-07,2.800682080924589e-07,29.783303085761162,5.572365450531024e-07
0.8353657848598712,0.4114937037256936,0.1730928579733066,0.11052199739083038,0.8326632222503143,8.326926549399481e-08,4.1122526877690767e-07,29.529690376474065,7.730624090995337e-08
1.1376307212416958,0.728544926792691,0.18325820331205012,0.13845890828216995,0.4123654222371299,3.4475376039060516e-07,3.407562590095915e-07,26.895497812387042,3.136114774251513e-07
1.1335932249551588,0.7020671238827435,0.13921810708995705,0.14008943706392457,0.45053631518248427,3.2156653620316945e-07,2.2886139764769932e-07,27.149371491807514,2.071039305005933e-07
1.4267284074542923,0.6269704361720556,0.15136119933747616,0.11789667609440913,0.4933169330106706,1.2029381418887685e-07,8.255349748790245e-08,26.854698502255715,2.0110024666521088e-08
1.1575362042632609,0.6430183887984109,0.12301163304704132,0.15234565407709472,0.48942446211277113,4.5749168949185243e-07,2.43070780865945e-07,26.35488982617217,6.478071641800846e-08
0.9749431793999273,0.5615073921025335,0.09019961550492617,0.15711947337046273,0.6196208931091793,3.1002961752778895e-07,4.993543772438585e-07,25.777913120665268,6.38550352624088e-08
1.136947622029836,0.6701463212200481,0.10965074052501995,0.12574452480237108,0.46211888300653214,2.688857368331577e-07,4.749806751404319e-07,26.683569116803397,1.6364663930015327e-07
0.8620839189655628,0.5812066160566098,0.11470683655077901,0.1364113027179921,0.5997980518614572,4.885898636897489e-07,3.6185674595034374e-07,29.950571927453666,2.5351988024121666e-07
1.0181974652102932,0.596655798327851,0.09258576986553618,0.19203485776183474,0.5670249492478725,3.994005962601584e-07,2.2647347309784013e-07,29.792904629089378,2.6841488352226202e-08
0.8006441442074018,0.4602885376876474,0.1400130069273993,0.15246062550732525,0.7673361186173042,2.0075546930574277e-07,3.416084424620421e-07,29.905115354076244,2.1615718690805983e-07
0.8040879201218125,0.4907822830078088,0.14511650378707006,0.1535835851750034,0.7254052330470897,2.9455563694965703e-07,6.627015798020385e-08,29.127723284083544,4.316304704281536e-07
0.717650838743538,0.43532438959954195,0.12673620632055588,0.11312670405847593,0.9039918518904648,5.779025368896125e-07,6.784580144296967e-08,25.551670824153156,1.4838165273149047e-07
0.9089308800618877,0.4994330345505895,0.09716149868036014,0.19094516703659906,0.7115461938599685,1.484186839550299e-07,1.1681681421065423e-07,28.619402991599628,1.8452920303135975e-07
1.0309684171249218,0.6208844318332072,0.1402599883257979,0.08735916586651665,0.5546220939235091,3.5819166483226816e-07,4.210260761902436e-07,26.1812877385085,5.47997247756657e-08
0.979880603463156,0.585741333340455,0.09084410140144936,0.19836179135083729,0.5664131149410232,3.808630481911817e-07,3.904938926338608e-07,27.41921920359239,1.922615596489699e-07
1.065514473124689,0.5825408586523844,0.15690338867424614,0.09449919614587396,0.5362927455563684,4.074518387188914e-07,3.3703404925801986e-07,29.545098131531248,5.502269180787773e-08
0.9948721953345769,0.6208354916825805,0.13056926385835058,0.12130271854703975,0.5489400897793381,5.442020494478584e-07,3.0181160902682547e-07,29.62265638018017,4.873476204785329e-09
