deaths_mean,deaths_lb,deaths_ub
8027.8875576383325,1179.790222269372,12635.3989341942
8402.754553994644,1176.371153993081,13254.25878059964
8793.258674918567,1172.236406452852,13899.663877764437
9199.875812990174,1167.580576887678,14572.413731281802
9623.080044741224,1162.6331880450198,15273.300451634945
10063.342062637728,1157.6653092662164,16003.106341446932
10521.127302309947,1152.9894105018138,16762.59958122562
10996.89426250606,1148.9649450026445,17552.530915901403
11491.092131749856,1145.99857340159,18373.629590660355
12004.158962652235,1144.5490691209852,19226.599044702685
12536.519405293033,1145.1282379392942,20112.112595353472
13088.582314241741,1148.303309140727,21030.809631217428
13660.738507769633,1154.6987022770627,21983.289970336315
14253.358241686416,1164.9972481603509,22970.109402902286
14866.788797343523,1179.9413747914004,23991.776119724578
15501.351882344734,1200.3335299769824,25048.743817461087
16157.341297824845,1227.0360801805618,26141.40812813138
16835.02011703488,1260.9703174636197,27270.10240889713
17534.618350090583,1303.1155508148368,28435.090838708944
18256.3305380448,1354.5064104029589,29636.56532965919
19000.313200722037,1416.2302542048637,30874.641786773587
19766.682625842423,1489.424275411715,32149.3533034488
20555.512579091508,1575.2698944348158,33460.64757441557
21366.832308545447,1674.9883311158337,34808.38403896946
22200.62460130287,1789.8358394821407,36192.328405354194
23056.823924061107,1921.0950582408404,37612.15089961876
23935.3149447162,2070.0686429620837,39067.42327232995
24835.93119328949,2238.0727829725656,40557.616166372056
25758.453934124762,2426.4265510281984,42082.0982349785
26702.61132305671,2636.443904530912,43640.13385735228
27668.077810782313,2869.425576824644,45230.88355674229
28654.473768325224,3126.647469525975,46853.40316491427
29661.365542399613,3409.351802854275,48506.64450060304
30688.265590123163,3718.7379207807026,50189.45713412035
31734.633191669687,4055.95139461488,51900.58901603416
32799.875212605584,4409.899964454613,53638.69019992231
33883.3473295246,4719.783039630107,55402.31488859069
34984.35540294908,5052.5434090772615,57189.92525498968
36102.15731345856,5408.892028748945,58999.896272090395
37235.96492223567,5789.4739496029215,60830.51942620368
38384.94635183867,6194.866706224857,62680.00913677657
39548.228575180605,6625.572714499547,64546.50774202656
40724.900171814596,7082.015086975633,66428.09231438741
41914.01430853948,7564.533386924173,68322.78142715138
43114.59188829541,8073.379845571675,70228.54181622634
44325.6248555437,8608.716291430523,72143.29625675187
45546.07971879841,9170.612445083389,74064.93099365526
46774.901160311245,9759.044240388743,75991.30387008272
48011.01567550544,10373.893043275166,77920.25233175821
49253.335365874875,11014.945791356251,79849.60179578287
50500.76163968674,11702.005860625213,81777.17331880936
51752.18909660913,12504.474178529126,83700.79277990005
53006.50912925859,13336.651549361297,85618.29785107229
54262.613831496834,14197.763347722503,87527.54685438465
55519.39964364195,15086.936014625768,89426.42681538247
56775.770841882346,16003.202309149056,91312.85970495503
58030.64295024529,16979.938687500675,93184.81164748079
59282.9462223913,18051.735390757953,95040.29805525477
60531.62865699204,19148.562571644026,96877.39150754857
61775.65918348301,20268.88355207941,98694.22818785801
63014.03033656153,21411.108966891974,100489.01189913362
64245.761035275085,22573.605237815646,102260.02159863169
65469.89895946477,23754.70296408367,104005.61448757302
66685.52278648132,24952.705206900893,105724.2316714614
67891.74429039066,26165.89676970792,107414.40091535295
69087.71007886787,27392.55248175218,109074.74114061327
70272.60327078777,28630.94245417058,110703.9639269504
71445.64474994701,29793.597255142246,112300.8771361945
72606.09448970725,30790.03478941256,113864.38526023085
73753.25235636882,32068.107086819073,115393.49215342522
74886.45894141294,33351.25882446555,116887.3001011337
76005.09601859355,34637.82779142707,118345.01173073445
77108.58708821169,35926.18777448032,119765.92835580712
78196.39721760135,37214.753357968046,121149.45043860466
79268.03336403194,38305.2144315528,122495.07545521908
80323.04394037163,39076.373371576134,123802.39752932043
81361.01852470986,40134.596467178155,125071.1040695253
82381.58741603162,40971.97159613957,126300.97511179905
83384.4210216793,41805.599107675254,127491.87925348827
84369.2290708563,43043.47576469273,128643.77248418484
85335.75974790863,43901.024244234926,129756.69323220666
86283.79874005956,44935.0419210587,130830.76064159426
87213.16819531184,46065.39450747105,131866.16997509447
88123.72547856483,47185.38487904366,132863.18890287445
89015.36206385013,48294.09955388251,133822.15427278413
89888.00232403305,49390.68328898208,134743.46756565224
90741.60205749086,50474.33846760167,135627.59108528536
91576.14722797846,51544.322463633434,136475.04369972576
92391.65260296079,52599.95037569394,137286.3967223366
93188.1603629671,53640.59333785219,138062.2700791128
93965.73852750091,54665.67684055312,138803.32733037506
94724.47968725041,55674.68285373342,139510.27234416569
95464.4994390165,56667.1439180593,140183.8447297001
96185.93519477085,57642.644722808385,140824.81607751735
