exposed_mean,exposed_lb,exposed_ub
4.396406377290607,-0.19770212498743334,8.43739598377791
7.858747053403207,1.8631553416065234,12.397687356573618
10.48429535689993,2.3098960128804222,16.368646795851546
12.820877146020488,2.42719659939835,20.290536287423993
15.149380739109215,2.904978056047984,23.61290714526079
17.645845704066545,3.6750594255633757,27.075438231110112
20.422441913223558,4.734991987029602,30.823949833182343
23.564677058018383,6.499874886222422,34.948824113622734
27.15552758978861,9.122490961970513,39.52599262940452
31.283810107930133,12.357364346226191,44.63963377115549
36.03337891704183,16.205988131133957,50.69127497458442
41.50349908957968,20.126693252140498,57.5622247259391
47.81723105636837,25.924001422122373,65.27620147753129
55.100608893147104,32.27048017614487,73.54579591985528
63.5104314981224,39.130534800748734,83.83849978252638
73.18266604912293,47.24332593739969,95.5043194016833
84.35040298941091,56.895806581660764,108.87283563631598
97.26911966831497,67.73274694382046,124.91728288160382
112.20051174782853,78.09545402711072,141.18223059678223
129.47991024834278,93.34733631377293,160.8739480718252
149.47048893696692,108.01775612174194,183.36346481239195
172.58836960987816,124.74040625127182,209.03678435209937
199.35116091307412,139.16611648227166,239.74479123054724
230.35329732785468,155.70243854157923,276.9125234690809
265.7159191634019,189.05668598551893,320.90738876897194
301.65189175424956,213.10368911794433,362.89839025753076
334.5662607814639,262.5181753806698,393.46473213701876
365.0264571371522,285.0200569926764,424.5024924599152
395.08278294813346,300.0598570581055,460.0460259939899
413.8656840451617,298.58889929273755,480.88055871124965
424.5990292426094,325.6543264255389,484.50214448251336
440.11170549650876,348.18293592782425,497.12044268969913
458.794780934499,372.77149206340414,513.460832025694
479.77889421887846,399.74766888518445,532.2706696812072
502.5872561472112,426.70723754263327,553.9721352717663
526.9777693057808,450.05549281742026,577.6105332764754
552.8417775541875,474.8617397742812,602.7316132412523
580.1389262780586,502.1565278917428,629.2091515807028
608.8783512835992,530.9114557597118,655.5395044403639
639.1031298218552,561.2796756730669,682.9491491100649
670.8665438677264,594.7890947405706,716.4420672354821
704.2327455163812,630.2083949479684,750.1944537375194
739.2765184631817,667.6492255696874,783.5412330242509
776.0835839992405,709.1967364296835,819.2733662891874
814.7420493417317,750.017585388301,858.208503171575
855.3479689680603,791.463369426093,899.9928015560115
897.9822650330844,835.6836518651875,946.8031012208545
942.7652972857074,875.186820115259,992.2675504583416
989.8616412114563,916.6310546727759,1047.7143061603356
1039.2296153548614,961.5427877146426,1102.914215663692
1091.128791472364,1002.6224025652798,1167.6554552880748
1145.6457714145583,1049.1429877530759,1228.756080206238
1202.8925183060228,1098.3587392283328,1290.954213980777
1263.03393430943,1151.2416138351252,1362.6687237687684
1326.1845425875404,1206.5406994573416,1434.64936958708
1392.5198467323783,1260.1399563427378,1517.5060626200782
1462.1963620180084,1316.4430610237002,1606.7771413391679
1535.3868576068128,1374.5595620985548,1701.1040302480371
1612.262108428935,1435.579670486698,1800.7517461944472
1692.9732136182326,1493.400844108706,1903.550566184349
1777.7607296529418,1555.882574328945,2011.9018817955343
1866.8210456159716,1621.7274181778357,2124.453318295218
1960.3647985018267,1685.5700701878663,2245.6042598474983
2058.618544495456,1751.4268973839476,2374.366436036443
2161.822678603845,1810.3521578758255,2508.8066930621726
2270.2271567061225,1882.6999695015866,2650.6890697277213
2384.095460915042,1958.8122881244726,2800.4296834939155
2503.7075242349943,2037.8002323679175,2958.464779380254
2629.3472753169535,2118.3785332401944,3131.004582789142
2761.322390629389,2204.7710308216415,3314.809949236702
2899.946288861419,2292.9126093643554,3501.703265964546
3045.558579013989,2384.2932636634036,3696.6951115910724
3198.5074765391623,2475.546634044508,3902.3530777964884
3359.1613730515614,2568.2311655027997,4119.251502670255
3527.9079420586136,2668.8431633010723,4347.995978872686
3705.154430631885,2781.5128842795775,4589.209314808157
3891.327424029045,2893.2570259431322,4843.5291295500665
4086.873457276453,3006.1907885451556,5111.696345795217
4292.265928995923,3123.084361588116,5394.461473627589
4508.004599102414,3244.072727938187,5692.591195924662
4734.597875784962,3369.2435847056613,6006.889088212397
4972.590483721781,3498.718153150555,6339.341295076078
5222.549524687581,3626.3230385946745,6690.956361614425
5485.069975638037,3741.777364611149,7061.648995241671
5760.781757830984,3859.203039710338,7452.43617606954
6050.33800065994,3978.4788572488796,7864.3604993507115
6354.42779098067,4099.480657453914,8298.54127567541
6673.776021730224,4222.055910417343,8756.144171353184
7009.133464644611,4346.023989928155,9238.39109082245
7361.294023858894,4472.284608848813,9746.574630145911
7731.088157214823,4618.521047637207,10282.051330749393
8119.382702615293,4767.845410204305,10846.26563046508
8527.086940878919,4920.197581554481,11440.68885862406
8955.151743884224,5075.498975509392,12066.897673468646
9404.576430973233,5233.654858336078,12726.870445216771
9876.400211494301,5394.558941493673,13430.546819215444
10371.714789674084,5558.081030884641,14174.903333320039
10891.659124349724,5724.07616368032,14959.065480428824
11437.423728070255,5892.38629936906,15785.101499621156
12010.250050536735,6062.814908208016,16655.10090235121
12611.44011402454,6235.173747994268,17571.25474533915
13242.351045024563,6409.238812041658,18535.908741706582
13904.398963828113,6584.767758327242,19551.500988589047
14599.063677259677,6761.51201647643,20620.56593436613
15327.884762924321,6939.16932275398,21745.757638656458
16092.47012209638,7117.443627030243,22929.84672248491
16894.491244051478,7295.996032106752,24175.7174459972
17735.68618980377,7474.451864287414,25486.37094006396
18617.86766808308,7652.425322333773,26864.942109224423
19542.918596411524,7829.501425328108,28314.6881465783
20512.796144001128,8005.2492445081225,29839.00321285452
21529.537003169924,8179.209166137371,31441.4226283284
22595.250206003173,8350.885378146711,33125.60592204984
23712.117588807087,8519.802157899932,34895.34282353771
24882.40354016587,8685.470912826568,36754.572770084356
26108.450157274714,8847.384816695318,38707.37201643949
27392.680737992534,9005.047709177925,40757.959994387
28737.59310795486,9157.956833722084,42910.68271876667
30145.767242940783,9305.612431892958,45170.03391917376
31619.856728974886,9447.364813881439,47540.635871248174
33162.59603522232,9582.486693821149,50027.253195761514
34776.78940048291,9710.713846631283,52634.77141265765
36465.30825941273,9831.425567908562,55368.191740497736
38231.102636628224,9944.318753660235,58232.655256639606
40077.176306439236,10048.921691019874,61233.39191650868
42006.59852817847,10144.967158783198,64375.74387960744
44022.49402680147,10232.213156582395,67665.1455637807
46128.03313138124,10310.532403794,71107.10355976663
48326.42973777535,10379.924848415627,74707.19320152767
50620.919592183905,10440.51119798061,78471.01481602922
53014.76297049008,10492.586977410756,82404.19172613553
55511.22923493449,10536.662309911859,86512.34322901914
58113.581015574724,10573.398790914114,90801.05694584949
60825.06924249978,10603.77882467574,95275.8499510123
63648.91046827477,10629.085811865487,99941.96661882533
66588.26517935332,10650.893782864354,104805.01401725173
69646.23043847838,10671.166690235405,109870.19696204575
72825.80373506321,10692.173691508622,115142.38579117182
76129.8684420629,10716.70332504608,120626.38403085036
79561.17738391155,10747.917969979142,126326.64323280739
83122.30856766866,10789.704656049144,132247.2344211947
86815.64965799676,10846.36259729878,138391.87893927709
90643.35926967532,10923.041362649063,144763.82509001595
94607.34219324269,11025.375495849497,151365.79803441846
98709.21228351542,11159.783019930968,158199.9407978014
102950.26133812734,11333.349351877085,165267.75230483757
107331.40682244193,11553.970636835962,172569.98403556837
111853.16116029896,11830.352600523882,180106.57736912166
116515.59389911662,12172.25344338431,187876.58637200267
121318.29870243538,12590.285312967811,195878.13532608032
126260.34893014222,13111.857328216487,204108.32228724513
131340.24396424458,13746.18004936594,212563.0969632348
136555.88017708954,14496.309126608103,221237.2380092507
141904.50293638025,15376.437995970366,230124.25932885858
147382.675532531,16401.619480642024,239216.31666256153
152986.22932219543,17587.616590338235,248504.14182541822
158710.2598042301,18950.956316636526,257977.04970934382
164549.0580987411,20508.717428599717,267622.76294235914
170496.11236908933,22278.45475758816,277427.446537707
176544.0634953506,24278.110894513025,287375.6470922652
182684.69784858206,26525.75126610865,297450.2297354541
188908.93656317878,29039.479640073085,307632.3865836526
195206.83017251093,31837.2054060768,317901.6838323799
201567.56593125535,34936.37012646021,328236.05075385555
207979.4594584112,38353.80159264553,338611.79728124425
214429.98754732442,42105.34435380326,349003.6349718241
220905.80051276134,46205.63978513196,359384.6978824544
227392.7762455962,50667.90277774137,369726.6622497813
233876.0576736751,55503.528055516304,379999.8041761668
240340.09397047234,60721.90005440463,390173.2980636825
246768.73231303965,66330.07320192643,400215.15422640095
253145.26567114572,72332.50383548997,410092.54758273996
259452.5069330291,78730.80726893351,419771.67492847383
265672.90622456395,85523.56958897976,429218.24170800555
271788.6151743933,92706.08241120313,438397.56226835726
277781.6238825674,100270.23590265657,447274.78668465273
283633.83967286407,108204.39561060985,455815.1005288403
289327.2246227885,116493.38194417668,463983.983982231
294843.8824961034,124841.64808641002,471747.439755262
300166.1849542459,133284.4693834681,479072.19593897153
305276.92448661505,142515.4165302636,485926.05482093897
310159.4006119294,152439.8200026271,492278.0796112757
314797.5439221821,162479.25967982138,498098.84215148835
319176.03346588265,172381.2952817176,503360.6251232957
323280.4025340774,182436.46415131772,508037.6721386536
327097.13699053647,192604.6725910309,512106.3902407075
330613.7595830637,202843.8801918177,515545.50690443953
333818.95011017343,213215.3297171747,518336.33535080607
336702.58901560446,222612.1868453754,520462.8424003498
339255.8579543618,231785.17400714068,521911.8554596602
341471.2614360913,243534.69445133122,522673.10762818734
343342.68049533427,252496.4799715613,522739.3368849061
344865.40064113063,260560.30569558043,522106.3036198189
346036.1544700584,268064.28258437366,520772.9146482833
346853.1033470865,275762.1521752921,518741.15393145336
347315.8401673541,281894.9843235366,516016.0617334036
347425.37665608514,287130.0371296773,512605.7318925213
347184.10685508884,291672.26611502946,508521.256098188
346595.7704574286,295690.89590261364,503776.64514416
345665.4047251362,298752.8861276575,498388.69190721534
344399.29411810497,301048.84118705196,492376.4422648381
342804.8968685543,302732.7625000226,485761.8548646467
340890.77284129424,303431.11041582836,478568.91067994817
338666.4966519498,303701.2679340442,470823.83706799475
336142.575919904,303252.93757687975,462554.64387324976
333330.3648394202,302216.9820914846,453791.1418212616
330241.98076243093,300666.9644953355,444564.59899250773
326890.2016283267,299058.346857551,434907.55066871457
323288.37831463426,296644.0978891412,424853.61543368397
319450.3326300393,293327.07826480997,414437.2300908228
315390.26548811054,289659.160608654,403931.9957127005
