date,UF,city,ibgeID,newCases,TOTAL,totalCasesPred
2020-03-26,MG,Nova Lima/MG,3144805,4.0,11.0,10.562392594153431
2020-03-27,MG,Nova Lima/MG,3144805,2.0,13.0,13.723001488322067
2020-03-28,MG,Nova Lima/MG,3144805,,,17.828865573014667
2020-03-29,MG,Nova Lima/MG,3144805,,,23.161401971337046
2020-03-30,MG,Nova Lima/MG,3144805,,,30.088042615022687
2020-03-31,MG,Nova Lima/MG,3144805,,,39.081013115800175
2020-04-01,MG,Nova Lima/MG,3144805,,,50.75677000172945
2020-04-02,MG,Nova Lima/MG,3144805,,,65.91519996140192
2020-04-03,MG,Nova Lima/MG,3144805,,,85.58861506717494
2020-04-04,MG,Nova Lima/MG,3144805,,,111.11422696781025
2020-04-05,MG,Nova Lima/MG,3144805,,,144.21790739884617
2020-03-17,MG,Uberlândia/MG,3170206,1.0,1.0,1.0
2020-03-18,MG,Uberlândia/MG,3170206,0.0,1.0,1.2486122421940309
2020-03-19,MG,Uberlândia/MG,3170206,0.0,1.0,1.5585916894118148
2020-03-20,MG,Uberlândia/MG,3170206,0.0,1.0,1.9443021605809476
2020-03-21,MG,Uberlândia/MG,3170206,2.0,3.0,2.426857445390411
2020-03-22,MG,Uberlândia/MG,3170206,1.0,4.0,3.0250863884748616
2020-03-23,MG,Uberlândia/MG,3170206,3.0,7.0,3.7709736032015924
2020-03-24,MG,Uberlândia/MG,3170206,0.0,7.0,4.704355776849711
2020-03-25,MG,Uberlândia/MG,3170206,0.0,7.0,5.867042372354346
2020-03-26,MG,Uberlândia/MG,3170206,0.0,7.0,7.319720766942074
2020-03-27,MG,Uberlândia/MG,3170206,0.0,7.0,9.128702108590772
2020-03-28,MG,Uberlândia/MG,3170206,,,11.38360892168794
2020-03-29,MG,Uberlândia/MG,3170206,,,14.194390654518449
2020-03-30,MG,Uberlândia/MG,3170206,,,17.703451318386378
2020-03-31,MG,Uberlândia/MG,3170206,,,22.074605432660686
2020-04-01,MG,Uberlândia/MG,3170206,,,27.525121623109808
2020-04-02,MG,Uberlândia/MG,3170206,,,34.323070782250134
2020-04-03,MG,Uberlândia/MG,3170206,,,42.80215054129398
2020-04-04,MG,Uberlândia/MG,3170206,,,53.367223368110125
2020-04-05,MG,Uberlândia/MG,3170206,,,66.54117107110515
2020-03-18,TO,Palmas/TO,1721000,1.0,1.0,0.9999999999999999
2020-03-19,TO,Palmas/TO,1721000,0.0,1.0,1.2943430699556315
2020-03-20,TO,Palmas/TO,1721000,0.0,1.0,1.6743006573942778
2020-03-21,TO,Palmas/TO,1721000,1.0,2.0,2.1676232364405106
2020-03-22,TO,Palmas/TO,1721000,3.0,5.0,2.8023204573147247
2020-03-23,TO,Palmas/TO,1721000,2.0,7.0,3.6245963058713873
2020-03-24,TO,Palmas/TO,1721000,0.0,7.0,4.6883321129349556
2020-03-25,TO,Palmas/TO,1721000,0.0,7.0,6.065725369327649
2020-03-26,TO,Palmas/TO,1721000,1.0,8.0,7.845841872943738
2020-03-27,TO,Palmas/TO,1721000,0.0,8.0,10.14742609935087
2020-03-28,TO,Palmas/TO,1721000,,,13.122885001197256
2020-03-29,TO,Palmas/TO,1721000,,,16.972354715884578
2020-03-30,TO,Palmas/TO,1721000,,,21.950952443578934
2020-03-31,TO,Palmas/TO,1721000,,,28.3853590061982
2020-04-01,TO,Palmas/TO,1721000,,,36.70625349507622
2020-04-02,TO,Palmas/TO,1721000,,,47.465574760034855
2020-04-03,TO,Palmas/TO,1721000,,,61.37470759792208
2020-04-04,TO,Palmas/TO,1721000,,,79.35847203167971
2020-04-05,TO,Palmas/TO,1721000,,,102.60602992497775
2020-03-18,SC,Balneário Camboriú/SC,4202008,2.0,2.0,0.9999999999999999
2020-03-19,SC,Balneário Camboriú/SC,4202008,2.0,4.0,1.3039290980087415
2020-03-20,SC,Balneário Camboriú/SC,4202008,0.0,4.0,1.7000471293784223
2020-03-21,SC,Balneário Camboriú/SC,4202008,2.0,6.0,2.2148934110931675
2020-03-22,SC,Balneário Camboriú/SC,4202008,0.0,6.0,2.886775709302905
2020-03-23,SC,Balneário Camboriú/SC,4202008,0.0,6.0,3.76261384874406
2020-03-24,SC,Balneário Camboriú/SC,4202008,1.0,7.0,4.904049576913296
2020-03-25,SC,Balneário Camboriú/SC,4202008,0.0,7.0,6.391781508230622
2020-03-26,SC,Balneário Camboriú/SC,4202008,1.0,8.0,8.329842359509904
2020-03-27,SC,Balneário Camboriú/SC,4202008,1.0,9.0,10.855792584356161
2020-03-28,SC,Balneário Camboriú/SC,4202008,,,14.147474969061758
2020-03-29,SC,Balneário Camboriú/SC,4202008,,,18.43559972338288
2020-03-30,SC,Balneário Camboriú/SC,4202008,,,24.023409405898807
2020-03-31,SC,Balneário Camboriú/SC,4202008,,,31.303753873704014
2020-04-01,SC,Balneário Camboriú/SC,4202008,,,40.786443717842545
2020-04-02,SC,Balneário Camboriú/SC,4202008,,,53.13997514195912
2020-04-03,SC,Balneário Camboriú/SC,4202008,,,69.22888430887251
2020-04-04,SC,Balneário Camboriú/SC,4202008,,,90.17710236556354
2020-04-05,SC,Balneário Camboriú/SC,4202008,,,117.4529515801422
2020-03-18,PR,Maringá/PR,4115200,1.0,1.0,1.0
2020-03-19,PR,Maringá/PR,4115200,0.0,1.0,1.180002669899308
2020-03-20,PR,Maringá/PR,4115200,0.0,1.0,1.3922601570705084
2020-03-21,PR,Maringá/PR,4115200,0.0,1.0,1.6422752242357126
2020-03-22,PR,Maringá/PR,4115200,0.0,1.0,1.9376771938349544
2020-03-23,PR,Maringá/PR,4115200,0.0,1.0,2.284849759704356
2020-03-24,PR,Maringá/PR,4115200,0.0,1.0,2.6943811905415127
2020-03-25,PR,Maringá/PR,4115200,1.0,2.0,3.1776627395732633
2020-03-26,PR,Maringá/PR,4115200,1.0,3.0,3.7490067730483037
2020-03-27,PR,Maringá/PR,4115200,4.0,7.0,4.421654306095681
2020-03-28,PR,Maringá/PR,4115200,,,5.216334543885121
2020-03-29,PR,Maringá/PR,4115200,,,6.153624704295604
2020-03-30,PR,Maringá/PR,4115200,,,7.257497190810765
2020-03-31,PR,Maringá/PR,4115200,,,8.562308070102157
2020-04-01,PR,Maringá/PR,4115200,,,10.097960370681562
2020-04-02,PR,Maringá/PR,4115200,,,11.909296770073388
2020-04-03,PR,Maringá/PR,4115200,,,14.044885845603066
2020-04-04,PR,Maringá/PR,4115200,,,16.565989390781652
2020-04-05,PR,Maringá/PR,4115200,,,19.537103532427533
2020-03-18,PR,Foz do Iguaçu/PR,4108304,1.0,1.0,1.0
2020-03-19,PR,Foz do Iguaçu/PR,4108304,0.0,1.0,1.2242093960481617
2020-03-20,PR,Foz do Iguaçu/PR,4108304,0.0,1.0,1.4967538645686584
2020-03-21,PR,Foz do Iguaçu/PR,4108304,0.0,1.0,1.834571563891213
2020-03-22,PR,Foz do Iguaçu/PR,4108304,3.0,4.0,2.244015718857304
2020-03-23,PR,Foz do Iguaçu/PR,4108304,0.0,4.0,2.7450963101568537
2020-03-24,PR,Foz do Iguaçu/PR,4108304,0.0,4.0,3.359460112325125
2020-03-25,PR,Foz do Iguaçu/PR,4108304,1.0,5.0,4.110680347748247
2020-03-26,PR,Foz do Iguaçu/PR,4108304,0.0,5.0,5.030998766864674
2020-03-27,PR,Foz do Iguaçu/PR,4108304,0.0,5.0,6.155794855817807
2020-03-28,PR,Foz do Iguaçu/PR,4108304,,,7.5334444552834645
2020-03-29,PR,Foz do Iguaçu/PR,4108304,,,9.217010991760445
2020-03-30,PR,Foz do Iguaçu/PR,4108304,,,11.277038627886187
2020-03-31,PR,Foz do Iguaçu/PR,4108304,,,13.79845090605474
2020-04-01,PR,Foz do Iguaçu/PR,4108304,,,16.883724394119007
2020-04-02,PR,Foz do Iguaçu/PR,4108304,,,20.656643573602263
2020-04-03,PR,Foz do Iguaçu/PR,4108304,,,25.27254772638393
2020-04-04,PR,Foz do Iguaçu/PR,4108304,,,30.920065684253835
2020-04-05,PR,Foz do Iguaçu/PR,4108304,,,37.82944622108336
2020-03-18,PA,Belém/PA,1501402,1.0,1.0,1.0
2020-03-19,PA,Belém/PA,1501402,0.0,1.0,1.2753590552812708
2020-03-20,PA,Belém/PA,1501402,1.0,2.0,1.6259107957545067
2020-03-21,PA,Belém/PA,1501402,0.0,2.0,2.0710947750490734
2020-03-22,PA,Belém/PA,1501402,2.0,4.0,2.6401815345463198
2020-03-23,PA,Belém/PA,1501402,0.0,4.0,3.360469165198592
2020-03-24,PA,Belém/PA,1501402,0.0,4.0,4.2766465554574955
2020-03-25,PA,Belém/PA,1501402,2.0,6.0,5.447743404382875
2020-03-26,PA,Belém/PA,1501402,0.0,6.0,6.93925909798275
2020-03-27,PA,Belém/PA,1501402,3.0,9.0,8.838118473437772
2020-03-28,PA,Belém/PA,1501402,,,11.260605592141907
2020-03-29,PA,Belém/PA,1501402,,,14.331845013732783
2020-03-30,PA,Belém/PA,1501402,,,18.245592083761597
2020-03-31,PA,Belém/PA,1501402,,,23.23563774700894
2020-04-01,PA,Belém/PA,1501402,,,29.581141672994626
2020-04-02,PA,Belém/PA,1501402,,,37.660363165767194
2020-04-03,PA,Belém/PA,1501402,,,47.95173896502913
2020-04-04,PA,Belém/PA,1501402,,,61.0505988676015
2020-04-05,PA,Belém/PA,1501402,,,77.72047991395414
2020-03-18,PB,João Pessoa/PB,2507507,1.0,1.0,1.0
2020-03-19,PB,João Pessoa/PB,2507507,0.0,1.0,1.2068932496418718
2020-03-20,PB,João Pessoa/PB,2507507,0.0,1.0,1.4563571801677695
2020-03-21,PB,João Pessoa/PB,2507507,0.0,1.0,1.756718257211923
2020-03-22,PB,João Pessoa/PB,2507507,0.0,1.0,2.1198185860681513
2020-03-23,PB,João Pessoa/PB,2507507,0.0,1.0,2.556058694305119
2020-03-24,PB,João Pessoa/PB,2507507,1.0,2.0,3.082250863797554
2020-03-25,PB,João Pessoa/PB,2507507,2.0,4.0,3.716792112673489
2020-03-26,PB,João Pessoa/PB,2507507,1.0,5.0,4.484977520658748
2020-03-27,PB,João Pessoa/PB,2507507,1.0,6.0,5.40912724115084
2020-03-28,PB,João Pessoa/PB,2507507,,,6.52565503772089
2020-03-29,PB,João Pessoa/PB,2507507,,,7.873771840324109
2020-03-30,PB,João Pessoa/PB,2507507,,,9.493586620417586
2020-03-31,PB,João Pessoa/PB,2507507,,,11.450140221979497
2020-04-01,PB,João Pessoa/PB,2507507,,,13.80738138501094
2020-04-02,PB,João Pessoa/PB,2507507,,,16.65541315068801
2020-04-03,PB,João Pessoa/PB,2507507,,,20.08425311296367
2020-04-04,PB,João Pessoa/PB,2507507,,,24.22151599346607
2020-04-05,PB,João Pessoa/PB,2507507,,,29.209645868028208
2020-03-18,SP,Campinas/SP,3509502,1.0,1.0,1.0
2020-03-19,SP,Campinas/SP,3509502,0.0,1.0,1.2143127052634057
2020-03-20,SP,Campinas/SP,3509502,0.0,1.0,1.4742912513316397
2020-03-21,SP,Campinas/SP,3509502,3.0,4.0,1.789181165088979
2020-03-22,SP,Campinas/SP,3509502,0.0,4.0,2.1722374466623275
2020-03-23,SP,Campinas/SP,3509502,0.0,4.0,2.635403740711309
2020-03-24,SP,Campinas/SP,3509502,0.0,4.0,3.1975880439830675
2020-03-25,SP,Campinas/SP,3509502,0.0,4.0,3.878782178710382
2020-03-26,SP,Campinas/SP,3509502,0.0,4.0,4.709442415308946
2020-03-27,SP,Campinas/SP,3509502,1.0,5.0,5.715915113664358
2020-03-28,SP,Campinas/SP,3509502,,,6.935814033899419
2020-03-29,SP,Campinas/SP,3509502,,,8.421755984023513
2020-03-30,SP,Campinas/SP,3509502,,,10.21737026184728
2020-03-31,SP,Campinas/SP,3509502,,,12.395812922706908
2020-04-01,SP,Campinas/SP,3509502,,,15.038806566306699
2020-04-02,SP,Campinas/SP,3509502,,,18.24926249608523
2020-04-03,SP,Campinas/SP,3509502,,,22.144248912505486
2020-04-04,SP,Campinas/SP,3509502,,,26.866244470132155
2020-04-05,SP,Campinas/SP,3509502,,,32.594193449924276
2020-03-18,SP,Guarulhos/SP,3518800,1.0,1.0,1.0
2020-03-19,SP,Guarulhos/SP,3518800,0.0,1.0,1.3136883305069953
2020-03-20,SP,Guarulhos/SP,3518800,0.0,1.0,1.724778984855353
2020-03-21,SP,Guarulhos/SP,3518800,0.0,1.0,2.2618403207688558
2020-03-22,SP,Guarulhos/SP,3518800,0.0,1.0,2.9691692319624554
2020-03-23,SP,Guarulhos/SP,3518800,0.0,1.0,3.889031230216366
2020-03-24,SP,Guarulhos/SP,3518800,4.0,5.0,5.093904966782828
2020-03-25,SP,Guarulhos/SP,3518800,0.0,5.0,6.681347081617013
2020-03-26,SP,Guarulhos/SP,3518800,4.0,9.0,8.756419545309463
2020-03-27,SP,Guarulhos/SP,3518800,4.0,13.0,11.48675485300413
2020-03-28,SP,Guarulhos/SP,3518800,,,15.049134288873447
2020-03-29,SP,Guarulhos/SP,3518800,,,19.720168743138736
2020-03-30,SP,Guarulhos/SP,3518800,,,25.84931899832435
2020-03-31,SP,Guarulhos/SP,3518800,,,33.87231186199044
2020-04-01,SP,Guarulhos/SP,3518800,,,44.386484437621924
2020-04-02,SP,Guarulhos/SP,3518800,,,58.16660445694245
2020-04-03,SP,Guarulhos/SP,3518800,,,76.2257479228986
2020-04-04,SP,Guarulhos/SP,3518800,,,99.8757741236783
2020-04-05,SP,Guarulhos/SP,3518800,,,130.86708744512137
2020-03-18,SP,Cotia/SP,3513009,1.0,1.0,1.0
2020-03-19,SP,Cotia/SP,3513009,1.0,2.0,1.2201899484029168
2020-03-20,SP,Cotia/SP,3513009,0.0,2.0,1.488810845114675
2020-03-21,SP,Cotia/SP,3513009,0.0,2.0,1.8165326288645158
2020-03-22,SP,Cotia/SP,3513009,0.0,2.0,2.2146064888589
2020-03-23,SP,Cotia/SP,3513009,0.0,2.0,2.700018825677574
2020-03-24,SP,Cotia/SP,3513009,0.0,2.0,3.293046238062857
2020-03-25,SP,Cotia/SP,3513009,3.0,5.0,4.01615333694498
2020-03-26,SP,Cotia/SP,3513009,0.0,5.0,4.898825962558416
2020-03-27,SP,Cotia/SP,3513009,1.0,6.0,5.974147533582023
2020-03-28,SP,Cotia/SP,3513009,,,7.287070730387049
2020-03-29,SP,Cotia/SP,3513009,,,8.885879624018271
2020-03-30,SP,Cotia/SP,3513009,,,10.835826846321545
2020-03-31,SP,Cotia/SP,3513009,,,13.214389174260532
2020-04-01,SP,Cotia/SP,3513009,,,16.113966006810028
2020-04-02,SP,Cotia/SP,3513009,,,19.65019946762472
2020-04-03,SP,Cotia/SP,3513009,,,23.960628330903255
2020-04-04,SP,Cotia/SP,3513009,,,29.216797639582374
2020-04-05,SP,Cotia/SP,3513009,,,35.62517531073373
2020-03-18,SC,Tubarão/SC,4218707,1.0,1.0,1.0
2020-03-19,SC,Tubarão/SC,4218707,0.0,1.0,1.3008424314058975
2020-03-20,SC,Tubarão/SC,4218707,4.0,5.0,1.691767986678324
2020-03-21,SC,Tubarão/SC,4218707,0.0,5.0,2.1993163093858925
2020-03-22,SC,Tubarão/SC,4218707,0.0,5.0,2.8600981652453776
2020-03-23,SC,Tubarão/SC,4218707,1.0,6.0,3.719491810445654
2020-03-24,SC,Tubarão/SC,4218707,2.0,8.0,4.836882006592188
2020-03-25,SC,Tubarão/SC,4218707,0.0,8.0,6.289801825408231
2020-03-26,SC,Tubarão/SC,4218707,0.0,8.0,8.178352188488837
2020-03-27,SC,Tubarão/SC,4218707,0.0,8.0,10.63380999739155
2020-03-28,SC,Tubarão/SC,4218707,,,13.826175174372642
2020-03-29,SC,Tubarão/SC,4218707,,,17.976309930191434
2020-03-30,SC,Tubarão/SC,4218707,,,23.37029330439252
2020-03-31,SC,Tubarão/SC,4218707,,,30.381647182933605
2020-04-01,SC,Tubarão/SC,4218707,,,39.49325641659041
2020-04-02,SC,Tubarão/SC,4218707,,,51.33091985021959
2020-04-03,SC,Tubarão/SC,4218707,,,66.71155347933997
2020-04-04,SC,Tubarão/SC,4218707,,,86.68920195153885
2020-04-05,SC,Tubarão/SC,4218707,,,112.63056838352075
2020-03-18,SC,ESTRANGEIRO/SC,42,2.0,2.0,1.0
2020-03-19,SC,ESTRANGEIRO/SC,42,0.0,2.0,1.2206297474311962
2020-03-20,SC,ESTRANGEIRO/SC,42,0.0,2.0,1.4898173062610578
2020-03-21,SC,ESTRANGEIRO/SC,42,0.0,2.0,1.8183290384816155
2020-03-22,SC,ESTRANGEIRO/SC,42,0.0,2.0,2.2192663523822254
2020-03-23,SC,ESTRANGEIRO/SC,42,0.0,2.0,2.7084254639145766
2020-03-24,SC,ESTRANGEIRO/SC,42,3.0,5.0,3.3051953941018697
2020-03-25,SC,ESTRANGEIRO/SC,42,0.0,5.0,4.033274966248568
2020-03-26,SC,ESTRANGEIRO/SC,42,0.0,5.0,4.921484984677976
2020-03-27,SC,ESTRANGEIRO/SC,42,0.0,5.0,6.0048092916898455
2020-03-28,SC,ESTRANGEIRO/SC,42,,,7.325947834371401
2020-03-29,SC,ESTRANGEIRO/SC,42,,,8.936674536596488
2020-03-30,SC,ESTRANGEIRO/SC,42,,,10.899965044337517
2020-03-31,SC,ESTRANGEIRO/SC,42,,,13.292310871970164
2020-04-01,SC,ESTRANGEIRO/SC,42,,,16.206466540573064
2020-04-02,SC,ESTRANGEIRO/SC,42,,,19.754534286386445
2020-04-03,SC,ESTRANGEIRO/SC,42,,,24.071954678305364
2020-04-04,SC,ESTRANGEIRO/SC,42,,,29.322006526655407
2020-04-05,SC,ESTRANGEIRO/SC,42,,,35.700868181562385
2020-03-18,RS,Torres/RS,4321501,1.0,1.0,1.0
2020-03-19,RS,Torres/RS,4321501,0.0,1.0,1.24404017487101
2020-03-20,RS,Torres/RS,4321501,1.0,2.0,1.5474877064542827
2020-03-21,RS,Torres/RS,4321501,0.0,2.0,1.9242171927299883
2020-03-22,RS,Torres/RS,4321501,1.0,3.0,2.3931691708732843
2020-03-23,RS,Torres/RS,4321501,0.0,3.0,2.976424026622376
2020-03-24,RS,Torres/RS,4321501,1.0,4.0,3.701744215827587
2020-03-25,RS,Torres/RS,4321501,2.0,6.0,4.60325293556951
2020-03-26,RS,Torres/RS,4321501,0.0,6.0,5.724245965147739
2020-03-27,RS,Torres/RS,4321501,0.0,6.0,7.118266521342587
2020-03-28,RS,Torres/RS,4321501,,,8.851667290820366
2020-03-29,RS,Torres/RS,4321501,,,11.006820815746076
2020-03-30,RS,Torres/RS,4321501,,,13.686140509869134
2020-03-31,RS,Torres/RS,4321501,,,17.01659998582884
2020-04-01,RS,Torres/RS,4321501,,,21.15613491325343
2020-04-02,RS,Torres/RS,4321501,,,26.30067749412851
2020-04-03,RS,Torres/RS,4321501,,,32.69363995899226
2020-04-04,RS,Torres/RS,4321501,,,40.635908462599204
2020-04-05,RS,Torres/RS,4321501,,,50.50047138956174
